#Bragg	Gap
Units mDeg mm 
21610.00 6.79492
21600.00 6.79765
21590.00 6.80039
21580.00 6.80313
21570.00 6.80587
21560.00 6.80861
21550.00 6.81136
21540.00 6.81410
21530.00 6.81685
21520.00 6.81960
21510.00 6.82235
21500.00 6.82510
21490.00 6.82785
21480.00 6.83061
21470.00 6.83337
21460.00 6.83612
21450.00 6.83888
21440.00 6.84164
21430.00 6.84441
21420.00 6.84717
21410.00 6.84994
21400.00 6.85271
21390.00 6.85547
21380.00 6.85825
21370.00 6.86102
21360.00 6.86379
21350.00 6.86657
21340.00 6.86934
21330.00 6.87212
21320.00 6.87490
21310.00 6.87768
21300.00 6.88047
21290.00 6.88325
21280.00 6.88604
21270.00 6.88883
21260.00 6.89162
21250.00 6.89441
21240.00 6.89720
21230.00 6.90000
21220.00 6.90279
21210.00 6.90559
21200.00 6.90839
21190.00 6.91119
21180.00 6.91399
21170.00 6.91680
21160.00 6.91960
21150.00 6.92241
21140.00 6.92522
21130.00 6.92803
21120.00 6.93084
21110.00 6.93365
21100.00 6.93647
21050.00 6.93740
21040.00 6.94029
21030.00 6.94318
21020.00 6.94607
21010.00 6.94897
21000.00 6.95187
20990.00 6.95476
20980.00 6.95767
20970.00 6.96057
20960.00 6.96347
20950.00 6.96638
20940.00 6.96929
20930.00 6.97220
20920.00 6.97511
20910.00 6.97803
20900.00 6.98541
20890.00 6.98836
20880.00 6.99131
20870.00 6.99426
20860.00 6.99721
20850.00 7.00017
20840.00 7.00312
20830.00 7.00609
20820.00 7.00905
20810.00 7.01202
20800.00 7.01499
20790.00 7.01796
20780.00 7.02093
20770.00 7.02391
20760.00 7.02689
20750.00 7.02987
20740.00 7.03286
20730.00 7.03584
20720.00 7.03884
20710.00 7.04183
20700.00 7.04483
20690.00 7.04782
20680.00 7.05083
20670.00 7.05383
20660.00 7.05684
20650.00 7.05984
20640.00 7.06286
20630.00 7.06587
20620.00 7.06889
20610.00 7.07191
20600.00 7.07493
20590.00 7.07796
20580.00 7.08098
20570.00 7.08401
20560.00 7.08705
20550.00 7.09008
20540.00 7.09312
20530.00 7.09616
20520.00 7.09921
20510.00 7.10225
20500.00 7.10530
20490.00 7.10835
20480.00 7.11141
20470.00 7.11447
20460.00 7.11753
20450.00 7.12059
20440.00 7.12365
20430.00 7.12672
20420.00 7.12979
20410.00 7.13286
20400.00 7.13594
20390.00 7.13902
20380.00 7.14210
20370.00 7.14518
20360.00 7.14827
20350.00 7.15136
20340.00 7.15445
20330.00 7.15754
20320.00 7.16064
20310.00 7.16374
20300.00 7.16684
20290.00 7.16995
20280.00 7.17305
20270.00 7.17617
20260.00 7.17928
20250.00 7.18239
20240.00 7.18551
20230.00 7.18863
20220.00 7.19176
20210.00 7.19488
20200.00 7.19801
20190.00 7.20114
20180.00 7.20428
20170.00 7.20741
20160.00 7.21055
20150.00 7.21369
20140.00 7.21684
20130.00 7.21999
20120.00 7.22314
20110.00 7.22629
20100.00 7.22944
20090.00 7.23260
20080.00 7.23576
20070.00 7.23893
20060.00 7.24209
20050.00 7.24526
20040.00 7.24843
20030.00 7.25161
20020.00 7.25478
20010.00 7.25796
20000.00 7.26114
19990.00 7.26433
19980.00 7.26752
19970.00 7.27071
19960.00 7.27390
19950.00 7.27709
19940.00 7.28029
19930.00 7.28349
19920.00 7.28670
19910.00 7.28990
19900.00 7.29311
19890.00 7.29632
19880.00 7.29953
19870.00 7.30275
19860.00 7.30597
19850.00 7.30919
19840.00 7.31242
19830.00 7.31564
19820.00 7.31887
19810.00 7.32211
19800.00 7.32534
19790.00 7.32858
19780.00 7.33182
19770.00 7.33506
19760.00 7.33831
19750.00 7.34156
19740.00 7.34481
19730.00 7.34806
19720.00 7.35132
19710.00 7.35457
19700.00 7.35784
19690.00 7.36110
19680.00 7.36437
19670.00 7.36764
19660.00 7.37091
19650.00 7.37418
19640.00 7.37746
19630.00 7.38074
19620.00 7.38402
19610.00 7.38731
19600.00 7.39060
19590.00 7.39389
19580.00 7.39718
19570.00 7.40048
19560.00 7.40378
19550.00 7.40708
19540.00 7.41038
19530.00 7.41369
19520.00 7.41700
19510.00 7.42031
19500.00 7.42363
19490.00 7.42694
19480.00 7.43026
19470.00 7.43359
19460.00 7.43691
19450.00 7.44024
19440.00 7.44357
19430.00 7.44691
19420.00 7.45024
19410.00 7.45358
19400.00 7.45692
19390.00 7.46026
19380.00 7.46361
19370.00 7.46696
19360.00 7.47031
19350.00 7.47367
19340.00 7.47702
19330.00 7.48038
19320.00 7.48375
19310.00 7.48711
19300.00 7.49048
19290.00 7.49385
19280.00 7.49722
19270.00 7.50060
19260.00 7.50398
19250.00 7.50736
19240.00 7.51074
19230.00 7.51413
19220.00 7.51752
19210.00 7.52091
19200.00 7.52430
19190.00 7.52770
19180.00 7.53110
19170.00 7.53450
19160.00 7.53791
19150.00 7.54132
19140.00 7.54473
19130.00 7.54814
19120.00 7.55155
19110.00 7.55497
19100.00 7.55839
19090.00 7.56182
19080.00 7.56524
19070.00 7.56867
19060.00 7.57210
19050.00 7.57554
19040.00 7.57898
19030.00 7.58241
19020.00 7.58586
19010.00 7.58930
19000.00 7.59275
18990.00 7.59620
18980.00 7.59965
18970.00 7.60311
18960.00 7.60657
18950.00 7.61003
18940.00 7.61349
18930.00 7.61696
18920.00 7.62043
18910.00 7.62390
18900.00 7.62737
18890.00 7.63085
18880.00 7.63433
18870.00 7.63781
18860.00 7.64130
18850.00 7.64478
18840.00 7.64827
18830.00 7.65176
18820.00 7.65526
18810.00 7.65876
18800.00 7.66226
18790.00 7.66576
18780.00 7.66927
18770.00 7.67278
18760.00 7.67629
18750.00 7.67980
18740.00 7.68332
18730.00 7.68684
18720.00 7.69036
18710.00 7.69389
18700.00 7.69741
18690.00 7.70094
18680.00 7.70448
18670.00 7.70801
18660.00 7.71155
18650.00 7.71173
18640.00 7.71532
18630.00 7.71891
18620.00 7.72251
18610.00 7.72611
18600.00 7.72971
18590.00 7.73332
18580.00 7.73693
18570.00 7.74054
18560.00 7.74416
18550.00 7.74778
18540.00 7.75140
18530.00 7.75503
18520.00 7.75866
18510.00 7.76230
18500.00 7.76593
18490.00 7.76958
18480.00 7.77322
18470.00 7.77687
18460.00 7.78052
18450.00 7.78417
18440.00 7.78783
18430.00 7.79149
18420.00 7.79516
18410.00 7.79883
