# Multiple curves
0	1.7714e+06
1	1.81669e+06
2	1.8916e+06
3	1.73384e+06
4	1.63454e+06
5	1.92664e+06
6	1.6145e+06
7	1.89002e+06
8	1.74193e+06
9	1.93255e+06
10	1.63057e+06
11	1.88579e+06
12	1.70307e+06
13	1.78243e+06
14	1.80195e+06
15	1.75991e+06
16	1.69807e+06
17	1.89758e+06
18	1.63902e+06
19	1.78136e+06
20	1.6904e+06
21	1.73562e+06
22	1.69222e+06
23	1.78621e+06
24	1.61722e+06
25	1.80525e+06
26	1.72808e+06
27	1.87914e+06
28	1.73436e+06
29	1.74691e+06
30	1.82322e+06
31	1.86204e+06
32	1.65294e+06
33	1.82892e+06
34	1.69242e+06
35	1.73269e+06
36	1.7564e+06
37	1.87253e+06
38	1.73159e+06
39	1.8258e+06
40	1.70418e+06
41	1.85406e+06
42	1.76321e+06
43	1.72581e+06
44	1.5802e+06
45	1.78446e+06
46	1.69274e+06
47	1.691e+06
48	1.73023e+06
49	1.85691e+06
50	1.67937e+06
51	1.88473e+06
52	1.60668e+06
53	1.76083e+06
54	1.69934e+06
55	1.75531e+06
56	1.76072e+06
57	1.78303e+06
58	1.77666e+06
59	1.81213e+06
60	1.74014e+06
61	1.9407e+06
62	1.67706e+06
63	1.80003e+06
64	1.90316e+06
65	1.97326e+06
66	1.9133e+06
67	1.74512e+06
68	1.75187e+06
69	1.9087e+06
70	1.70389e+06
71	1.86956e+06
72	1.64668e+06
73	1.8015e+06
74	1.62089e+06
75	1.97363e+06
76	1.78024e+06
77	1.83341e+06
78	1.68911e+06
79	1.87015e+06
80	1.78042e+06
81	1.98496e+06
82	1.87258e+06
83	1.92193e+06
84	1.80623e+06
85	1.90238e+06
86	1.80003e+06
87	1.90418e+06
88	1.7422e+06
89	1.87054e+06
90	1.86767e+06
91	1.85215e+06
92	1.76187e+06
93	1.85543e+06
94	1.91659e+06
95	1.92485e+06
96	1.8663e+06
97	1.89886e+06
98	1.76646e+06
99	1.79055e+06
100	1.87977e+06
101	1.75512e+06
102	1.82376e+06
103	1.8697e+06
104	1.82387e+06
105	1.81262e+06
106	1.74109e+06
107	1.84355e+06
108	1.74627e+06
109	1.96607e+06
110	1.85987e+06
111	1.89936e+06
112	1.67828e+06
113	1.94092e+06
114	1.80941e+06
115	1.87569e+06
116	1.85329e+06
117	1.91267e+06
118	1.81588e+06
119	1.83778e+06
120	1.83219e+06
121	1.82436e+06
122	1.82753e+06
123	1.88275e+06
124	1.79294e+06
125	1.91532e+06
126	1.73146e+06
127	1.97461e+06
128	1.88365e+06
129	1.8551e+06
130	1.8216e+06
131	1.91912e+06
132	1.696e+06
133	1.843e+06
134	1.71483e+06
135	1.70058e+06
136	1.66325e+06
137	1.84383e+06
138	1.79448e+06
139	1.80546e+06
140	1.75758e+06
141	1.87713e+06
142	1.78391e+06
143	1.93208e+06
144	1.69494e+06
145	1.91131e+06
146	1.68597e+06
147	1.79559e+06
148	1.67893e+06
149	1.86517e+06
150	1.67689e+06
151	1.79366e+06
152	1.71702e+06
153	1.8685e+06
154	1.75039e+06
155	1.77834e+06
156	1.8254e+06
157	1.78141e+06
158	1.78269e+06
159	1.78916e+06
160	1.70464e+06
161	1.86914e+06
162	1.75291e+06
163	1.89483e+06
164	1.74788e+06
165	1.77713e+06
166	1.7608e+06
167	1.81398e+06
168	1.6853e+06
169	1.79088e+06
170	1.63144e+06
171	1.79066e+06
172	1.64976e+06
173	1.86477e+06
174	1.77482e+06
175	1.91793e+06
176	1.61318e+06
177	1.81577e+06
178	1.61888e+06
179	1.84565e+06
180	1.72021e+06
181	1.70741e+06
182	1.65906e+06
183	1.86754e+06
184	1.73307e+06
185	1.91589e+06
186	1.66042e+06
187	1.75044e+06
188	1.73027e+06
189	2.05015e+06
190	1.69804e+06
191	1.89835e+06
192	1.71394e+06
193	1.87629e+06
194	1.86495e+06
195	1.85264e+06
196	1.76585e+06
197	1.83519e+06
198	1.6674e+06
199	1.7244e+06
200	1.62018e+06
201	1.8757e+06
202	1.69734e+06
203	1.87789e+06
204	1.56444e+06
205	1.7958e+06
206	1.64302e+06
207	1.75555e+06
208	1.65489e+06
209	1.8057e+06
210	1.58703e+06
211	1.74285e+06
212	1.7244e+06
213	1.82267e+06
214	1.58058e+06
215	1.92654e+06
216	1.68455e+06
217	1.84063e+06
218	1.60141e+06
219	1.7802e+06
220	1.55248e+06
221	1.79941e+06
222	1.75834e+06
223	1.83628e+06
224	1.68253e+06
225	1.92723e+06
226	1.58072e+06
227	1.90823e+06
228	1.63219e+06
229	1.89408e+06
230	1.62224e+06
231	1.87571e+06
232	1.52061e+06
233	1.95406e+06
234	1.61399e+06
235	1.96149e+06
236	1.57727e+06
237	1.89284e+06
238	1.59491e+06
239	1.74792e+06
240	1.56481e+06
241	1.84981e+06
242	1.61579e+06
243	1.8315e+06
244	1.71572e+06
245	1.75403e+06
246	1.62498e+06
247	1.7915e+06
248	1.71644e+06
249	1.82137e+06
250	1.5835e+06
251	1.87885e+06
252	1.72206e+06
253	2.01441e+06
254	1.71987e+06
255	1.9326e+06
256	1.77877e+06
257	1.82892e+06
258	1.78426e+06
259	1.91462e+06
260	1.69516e+06
261	1.91513e+06
262	1.64732e+06
263	1.93408e+06
264	1.68022e+06
265	1.96158e+06
266	1.72198e+06
267	1.79897e+06
268	1.73232e+06
269	1.78645e+06
270	1.64014e+06
271	1.87032e+06
272	1.57034e+06
273	1.80272e+06
274	1.77813e+06
275	1.79168e+06
276	1.65571e+06
277	1.7716e+06
278	1.51679e+06
279	1.87923e+06
280	1.64174e+06
281	1.82755e+06
282	1.76377e+06
283	1.86126e+06
284	1.58295e+06
285	1.78806e+06
286	1.6302e+06
287	1.98337e+06
288	1.72134e+06
289	1.90882e+06
290	1.5649e+06
291	1.89012e+06
292	1.6486e+06
293	1.89313e+06
294	1.64188e+06
295	1.8638e+06
296	1.69443e+06
297	1.95914e+06
298	1.62774e+06
299	1.83886e+06
300	1.69901e+06
301	1.82795e+06
302	1.63497e+06
303	1.86903e+06
304	1.66835e+06
305	1.7778e+06
306	1.70311e+06
307	1.86114e+06
308	1.576e+06
309	1.79027e+06
310	1.65288e+06
311	1.79838e+06
312	1.67222e+06
313	1.85508e+06
314	1.65673e+06
315	1.96424e+06
316	1.73699e+06
317	2.06954e+06
318	1.63013e+06
319	2.05858e+06
320	2.04158e+06
321	1.70112e+06
322	2.03574e+06
323	1.75291e+06
324	1.92428e+06
325	1.80882e+06
326	1.80906e+06
327	1.84832e+06
328	1.90895e+06
329	1.85193e+06
330	1.79614e+06
331	1.86997e+06
332	1.95308e+06
333	1.77611e+06
334	1.92133e+06
335	1.95832e+06
336	1.80898e+06
337	1.89703e+06
338	1.83727e+06
339	1.76636e+06
340	1.85773e+06
341	1.83391e+06
342	1.80072e+06
343	1.9486e+06
344	1.89411e+06
345	1.84279e+06
346	1.96509e+06
347	1.81903e+06
348	1.91227e+06
349	1.81038e+06
350	1.90806e+06
351	1.80447e+06
352	1.78944e+06
353	1.95224e+06
354	1.84138e+06
355	1.97721e+06
356	1.86802e+06
357	1.88324e+06
358	1.83067e+06
359	1.89972e+06
360	1.80376e+06
361	1.78033e+06
362	1.81015e+06
363	1.79105e+06
364	1.81141e+06
365	1.83541e+06
366	1.9767e+06
367	1.69734e+06
368	1.96783e+06
369	1.81219e+06
370	1.98212e+06
371	1.77544e+06
372	1.91337e+06
373	1.7506e+06
374	1.9322e+06
375	1.80857e+06
376	1.88144e+06
377	1.80592e+06
378	1.77726e+06
379	1.86565e+06
380	1.83557e+06
381	1.94878e+06
382	1.89652e+06
383	1.97752e+06
384	1.77733e+06
385	1.52422e+06
386	1.81781e+06
387	1.50504e+06
388	1.77292e+06
389	1.46517e+06
390	1.67524e+06
391	1.67504e+06
392	1.61648e+06
393	1.57816e+06
394	1.71668e+06
395	1.65013e+06
396	1.62254e+06
397	1.5729e+06
398	1.58252e+06
399	1.60887e+06
400	1.58669e+06
401	1.65278e+06
402	1.65279e+06
403	1.55222e+06
404	1.58034e+06
405	1.579e+06
406	1.70316e+06
407	1.65903e+06
408	1.81626e+06
409	1.59766e+06
410	1.75788e+06
411	1.64136e+06
412	1.65546e+06
413	1.46876e+06
414	1.60116e+06
415	1.69984e+06
416	1.65517e+06
417	1.63826e+06
418	1.71079e+06
419	1.55218e+06
420	1.65543e+06
421	1.60783e+06
422	1.68235e+06
423	1.65001e+06
424	1.76879e+06
425	1.7024e+06
426	1.66926e+06
427	1.59927e+06
428	1.70359e+06
429	1.66758e+06
430	1.75786e+06
431	1.64022e+06
432	1.72993e+06
433	1.68882e+06
434	1.65789e+06
435	1.7225e+06
436	1.66687e+06
437	1.63456e+06
438	1.73802e+06
439	1.66e+06
440	1.68538e+06
441	1.67284e+06
442	1.70802e+06
443	1.66359e+06
444	1.67701e+06
445	1.78019e+06
446	1.64708e+06
447	1.77379e+06
448	1.9395e+06
449	1.90432e+06
450	1.93106e+06
451	1.76879e+06
452	1.85375e+06
453	1.75808e+06
454	1.9013e+06
455	1.69969e+06
456	1.78919e+06
457	1.75854e+06
458	1.80572e+06
459	1.81279e+06
460	1.78352e+06
461	1.80288e+06
462	1.82479e+06
463	1.77322e+06
464	1.81398e+06
465	1.78783e+06
466	1.79922e+06
467	1.7271e+06
468	1.79212e+06
469	1.82599e+06
470	1.85026e+06
471	1.80568e+06
472	1.87e+06
473	1.89373e+06
474	1.88116e+06
475	1.83163e+06
476	1.78227e+06
477	1.85034e+06
478	1.94008e+06
479	1.83778e+06
480	1.89139e+06
481	1.74067e+06
482	1.82403e+06
483	1.76578e+06
484	1.81544e+06
485	1.80212e+06
486	1.79711e+06
487	1.81502e+06
488	1.846e+06
489	1.7678e+06
490	1.72858e+06
491	1.85378e+06
492	1.72825e+06
493	1.78814e+06
494	1.7573e+06
495	1.90533e+06
496	1.80947e+06
497	1.9517e+06
498	1.7865e+06
499	1.77675e+06
500	1.87223e+06
501	1.79962e+06
502	1.832e+06
503	1.68902e+06
504	1.78901e+06
505	1.8219e+06
506	1.74063e+06
507	1.68789e+06
508	1.91776e+06
509	1.91506e+06
510	1.82042e+06
511	1.92499e+06
512	1.82014e+06
513	1.71526e+06
514	1.95253e+06
515	1.72489e+06
516	1.73663e+06
517	1.5722e+06
518	1.8175e+06
519	1.69747e+06
520	1.90995e+06
521	1.69898e+06
522	1.79938e+06
523	1.68916e+06
524	1.83179e+06
525	1.69894e+06
526	1.83379e+06
527	1.69595e+06
528	1.79571e+06
529	1.75091e+06
530	1.71794e+06
531	1.70964e+06
532	1.78618e+06
533	1.69613e+06
534	1.87892e+06
535	1.62155e+06
536	1.84118e+06
537	1.70669e+06
538	1.73375e+06
539	1.69348e+06
540	1.83304e+06
541	1.59091e+06
542	1.79122e+06
543	1.58483e+06
544	1.85867e+06
545	1.63239e+06
546	1.74983e+06
547	1.71319e+06
548	1.73443e+06
549	1.50921e+06
550	1.79152e+06
551	1.64154e+06
552	1.76283e+06
553	1.6814e+06
554	1.7611e+06
555	1.64353e+06
556	1.71435e+06
557	1.71442e+06
558	1.79875e+06
559	1.57189e+06
560	1.76512e+06
561	1.71022e+06
562	1.7088e+06
563	1.76446e+06
564	1.70908e+06
565	1.64313e+06
566	1.81596e+06
567	1.63194e+06
568	1.74612e+06
569	1.64561e+06
570	1.76928e+06
571	1.59037e+06
572	1.65028e+06
573	1.73048e+06
574	1.78378e+06
575	1.748e+06
576	1.85347e+06
577	1.61852e+06
578	1.90039e+06
579	1.70017e+06
580	1.81696e+06
581	1.6497e+06
582	1.67745e+06
583	1.6497e+06
584	1.74717e+06
585	1.58112e+06
586	1.73731e+06
587	1.70516e+06
588	1.8347e+06
589	1.71221e+06
590	1.69895e+06
591	1.71694e+06
592	1.80446e+06
593	1.75517e+06
594	1.70095e+06
595	1.60354e+06
596	1.72728e+06
597	1.72152e+06
598	1.70796e+06
599	1.64763e+06
600	1.82624e+06
601	1.66474e+06
602	1.68825e+06
603	1.63995e+06
604	1.75904e+06
605	1.84252e+06
606	1.7805e+06
607	1.68037e+06
608	1.82201e+06
609	1.72682e+06
610	1.74285e+06
611	1.67935e+06
612	1.82331e+06
613	1.59683e+06
614	1.82522e+06
615	1.70919e+06
616	1.78646e+06
617	1.73701e+06
618	1.82076e+06
619	1.88532e+06
620	1.71735e+06
621	1.7388e+06
622	1.90619e+06
623	1.81682e+06
624	1.77637e+06
625	1.63591e+06
626	1.72236e+06
627	1.64822e+06
628	1.69513e+06
629	1.68817e+06
630	1.6667e+06
631	1.66337e+06
632	1.69726e+06
633	1.74028e+06
634	1.86267e+06
635	1.6975e+06
636	1.71929e+06
637	1.71608e+06
638	1.83232e+06
639	1.83588e+06
640	1.89065e+06
641	1.68403e+06
642	1.97033e+06
643	1.77884e+06
644	1.7658e+06
645	1.67858e+06
646	1.89218e+06
647	1.67077e+06
648	1.87487e+06
649	1.70712e+06
650	1.86315e+06
651	1.61185e+06
652	1.92681e+06
653	1.5871e+06
654	2.00322e+06
655	1.77034e+06
656	1.69487e+06
657	1.64243e+06
658	1.88603e+06
659	1.6451e+06
660	1.87007e+06
661	1.69753e+06
662	1.9993e+06
663	1.81839e+06
664	1.80693e+06
665	1.70308e+06
666	1.97183e+06
667	1.67952e+06
668	1.93294e+06
669	1.75424e+06
670	1.75402e+06
671	1.66472e+06
672	1.93973e+06
673	1.63814e+06
674	1.88069e+06
675	1.72417e+06
676	2.00009e+06
677	1.63291e+06
678	1.94989e+06
679	1.65039e+06
680	2.03255e+06
681	1.64981e+06
682	1.82685e+06
683	1.77706e+06
684	1.81868e+06
685	1.73302e+06
686	1.79539e+06
687	1.73187e+06
688	1.82418e+06
689	1.74269e+06
690	1.84813e+06
691	1.70154e+06
692	1.83286e+06
693	1.74243e+06
694	1.94909e+06
695	1.5868e+06
696	1.93853e+06
697	1.6789e+06
698	1.80383e+06
699	1.61848e+06
700	1.88564e+06
701	1.77486e+06
702	1.9599e+06
703	1.84405e+06
704	1.88037e+06
705	1.7442e+06
706	1.85569e+06
707	1.76612e+06
708	1.74845e+06
709	1.78466e+06
710	1.55831e+06
711	1.88815e+06
712	1.64391e+06
713	1.90713e+06
714	1.69248e+06
715	1.80234e+06
716	1.71238e+06
717	1.76336e+06
718	1.69433e+06
719	1.66584e+06
720	1.67226e+06
721	1.90181e+06
722	1.65432e+06
723	1.82205e+06
724	1.75706e+06
725	1.76679e+06
726	1.71385e+06
727	1.85449e+06
728	1.73837e+06
729	1.86579e+06
730	1.81967e+06
731	1.91903e+06
732	1.72359e+06
733	1.80651e+06
734	1.70762e+06
735	1.86146e+06
736	1.76879e+06
737	1.78425e+06
738	1.65999e+06
739	1.74955e+06
740	1.68845e+06
741	1.8944e+06
742	1.74253e+06
743	1.89847e+06
744	1.71248e+06
745	1.77636e+06
746	1.68338e+06
747	1.7945e+06
748	1.70963e+06
749	1.87437e+06
750	1.76326e+06
751	1.85526e+06
752	1.77042e+06
753	1.75068e+06
754	1.75306e+06
755	1.8402e+06
756	1.5401e+06
757	1.8423e+06
