13.5	8.422935333034168	5.306
14.0	8.120047418667601	5.53
14.5	7.838253722745734	5.75
15.0	7.575418438451267	5.96
15.5	7.329685461436446	6.19
16.0	7.099433938029499	6.42
16.5	6.88324204999584	6.64
17.0	6.679857304653314	6.85
17.5	6.488172003754954	7.07
18.0	6.307202865587416	7.29
18.5	6.1360740008911	7.51
19.0	5.974002614663167	7.73
19.5	5.820286936998867	7.97
20.0	5.674295987164501	8.19
