# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Mon, 5 Aug 2013 16:14:12 BST
# Ring energy: 3.00092 GeV
# Initial ring current: 300.83517 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.12005 mm; horizontal gap= 0.80017 mm; vertical offset= 0.02498 mm; horizontal offset= 0.00002 mm
# Secondary slits:  vertical gap= 2.99900 mm; horizontal gap= 23.49900 mm; vertical offset= -0.00050 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 1.50000 mm; horizontal gap= 4.99996 mm; vertical offset= 0.64000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -7.92 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 2 uA/V Offsets: 20 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 500 nA/V Offsets: 2 nA
# Atn5 (Xia) filters: Al 0.2 mm In Al 0.5 mm Out Al 1.0 mm Out Al 3.0 mm Out
# Sample stage: x: 0.00 mm y: 15.80 mm z: 4.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Cu_foil_34819_1.dat'
# Nexus output file: '/dls/i20/data/2013/cm5945-3/Cu_K_edge/nexus/34819_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Pd foil
# Sample description: Pd foil from BM29 calibrated in athena
##
#
#
# Dark current intensity was collected over 1.00s. Average counts per second: I0 1047.00   It 416.00   Iref 235.00
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It 
24262.946	-2.72175
24263.235	-2.72169
24263.524	-2.72163
24263.812	-2.72156
24264.245	-2.72169
24264.534	-2.72135
24264.823	-2.72163
24265.111	-2.72124
24265.4	-2.72139
24265.689	-2.72143
24265.977	-2.72117
24266.266	-2.72126
24266.555	-2.72104
24266.843	-2.72136
24267.132	-2.72113
24267.421	-2.7211
24267.709	-2.72113
24268.142	-2.72091
24268.431	-2.72102
24268.72	-2.72098
24269.009	-2.72079
24269.297	-2.72084
24269.586	-2.72084
24269.875	-2.72076
24270.164	-2.72095
24270.452	-2.72076
24270.741	-2.7206
24271.03	-2.72039
24271.319	-2.72072
24271.608	-2.72085
24272.041	-2.72051
24272.33	-2.72044
24272.618	-2.72012
24272.907	-2.72066
24273.196	-2.72007
24273.485	-2.72008
24273.774	-2.7201
24274.063	-2.72026
24274.352	-2.71996
24274.64	-2.72025
24274.929	-2.71958
24275.218	-2.7196
24275.507	-2.71976
24275.94	-2.71963
24276.229	-2.71949
24276.518	-2.71966
24276.807	-2.71977
24277.096	-2.7195
24277.385	-2.71926
24277.674	-2.71972
24277.963	-2.7194
24278.252	-2.71952
24278.541	-2.71931
24278.83	-2.71934
24279.119	-2.71941
24279.408	-2.7192
24279.841	-2.71888
24280.13	-2.71913
24280.419	-2.71887
24280.708	-2.71889
24280.997	-2.71911
24281.287	-2.71881
24281.576	-2.71858
24281.865	-2.71868
24282.154	-2.7185
24282.443	-2.71855
24282.732	-2.71806
24283.021	-2.71837
24283.31	-2.71794
24283.744	-2.71811
24284.033	-2.71818
24284.322	-2.71806
24284.611	-2.71777
24284.9	-2.71781
24285.189	-2.71782
24285.478	-2.71764
24285.767	-2.71742
24286.057	-2.71748
24286.346	-2.71745
24286.635	-2.71738
24286.924	-2.71721
24287.213	-2.71708
24287.502	-2.71691
24287.936	-2.71692
24288.225	-2.71707
24288.515	-2.71678
24288.804	-2.71668
24289.093	-2.71666
24289.382	-2.71651
24289.672	-2.71639
24289.961	-2.71637
24290.25	-2.71609
24290.539	-2.71598
24290.829	-2.716
24291.118	-2.7158
24291.407	-2.71588
24291.841	-2.71578
24292.13	-2.71568
24292.42	-2.71546
24292.709	-2.7153
24292.998	-2.71545
24293.288	-2.715
24293.577	-2.71491
24293.866	-2.71505
24294.156	-2.7149
24294.445	-2.715
24294.734	-2.71467
24295.024	-2.71476
24295.313	-2.71457
24295.602	-2.71446
24296.036	-2.71445
24296.326	-2.71407
24296.615	-2.71369
24296.905	-2.71373
24297.194	-2.7139
24297.483	-2.71367
24297.773	-2.71378
24298.062	-2.7135
24298.352	-2.71302
24298.641	-2.71292
24298.931	-2.71284
24299.22	-2.71307
24299.51	-2.71287
24299.944	-2.71251
24300.233	-2.71218
24300.523	-2.71207
24300.812	-2.71217
24301.102	-2.71216
24301.391	-2.71157
24301.681	-2.71182
24301.97	-2.71165
24302.26	-2.71139
24302.549	-2.71118
24302.839	-2.71103
24303.129	-2.71076
24303.418	-2.71063
24303.708	-2.71067
24304.142	-2.71013
24304.432	-2.70999
24304.721	-2.71011
24305.011	-2.70982
24305.3	-2.70943
24305.59	-2.70942
24305.88	-2.7092
24306.169	-2.70909
24306.459	-2.70866
24306.749	-2.70891
24307.038	-2.70856
24307.328	-2.70793
24307.618	-2.70785
24307.907	-2.70792
24308.342	-2.70744
24308.631	-2.70718
24308.921	-2.70714
24309.211	-2.70715
24309.501	-2.70651
24309.79	-2.70636
24310.08	-2.70623
24310.37	-2.70584
24310.659	-2.70585
24310.949	-2.70554
24311.239	-2.70524
24311.529	-2.70485
24311.818	-2.70496
24312.108	-2.70444
24312.543	-2.70398
24312.833	-2.70386
24313.123	-2.70369
24313.412	-2.70322
24313.702	-2.70321
24313.992	-2.70268
24314.282	-2.70246
24314.572	-2.70188
24314.861	-2.70174
24315.151	-2.70139
24315.441	-2.70101
24315.731	-2.70102
24316.021	-2.70051
24316.311	-2.70013
24316.746	-2.69974
24317.035	-2.69923
24317.325	-2.69891
24317.615	-2.69839
24317.905	-2.69814
24318.195	-2.6981
24318.485	-2.69736
