# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Fri, 12 Jul 2013 11:59:02 BST
# Ring energy: 3.00092 GeV
# Initial ring current: 298.46277 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.11999 mm; horizontal gap= 0.80009 mm; vertical offset= 0.02500 mm; horizontal offset= 0.00001 mm
# Secondary slits:  vertical gap= 2.99900 mm; horizontal gap= 23.49900 mm; vertical offset= -0.00050 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 1.20000 mm; horizontal gap= 4.99996 mm; vertical offset= 0.85000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -7.92 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 2 uA/V Offsets: 20 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 200 nA/V Offsets: 1 nA
# Atn5 (Xia) filters: 0.5mm C Out 1.0mm C Out 2.0mm C Out 4.0mm C In
# Sample stage: x: 0.00 mm y: 20.00 mm z: 0.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Ta_foil_33826_1.dat'
# Nexus output file: '/dls/i20/data/2013/sp6922-1/Ta_L3edge/nexus/33826_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Ta_foil
# Sample description: Ta foil
##
#
#
# Dark current intensity was collected over 3.00s. Average counts per second: I0 1075.33   It 423.00   Iref 242.33
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
9885.3820	2.79454
9885.6800	2.67225
9885.9800	2.55582
9886.2800	2.44606
9886.5780	2.34454
9886.8780	2.25157
9887.1850	2.16712
9887.4800	2.09040
9887.7810	2.02156
9888.0790	1.96060
9888.3790	1.90651
9888.6770	1.85845
9888.9810	1.81619
9889.2790	1.77910
9889.5820	1.74643
9889.8830	1.71759
9890.1810	1.69144
9890.4790	1.66856
9890.7810	1.64671
9891.0800	1.62681
9891.3830	1.60792
9891.6780	1.59015
9891.9830	1.57296
9892.2810	1.55560
9892.5780	1.53874
9892.8810	1.52167
9893.1800	1.50470
9893.4780	1.48659
9893.7820	1.46838
9894.0800	1.44981
9894.3800	1.43143
9894.6820	1.41323
9894.9820	1.39520
9895.2800	1.37750
9895.5780	1.36000
9895.8790	1.34301
9896.1750	1.32679
9896.4800	1.31141
9896.7790	1.29639
9897.0800	1.28239
9897.3810	1.26924
9897.6790	1.25724
9897.9810	1.24592
9898.2820	1.23577
9898.5790	1.22613
9898.8800	1.21714
9899.1790	1.20897
9899.4790	1.20144
9899.7810	1.19396
9900.0780	1.18615
9900.3800	1.17840
9900.6810	1.17053
9900.9800	1.16287
9901.2840	1.15512
9901.5800	1.14730
9901.8820	1.14020
9902.1800	1.13288
9902.4800	1.12635
9902.7800	1.11988
9903.0800	1.11414
9903.3770	1.10939
9903.6840	1.10502
9903.9800	1.10119
9904.2850	1.09799
9904.5820	1.09540
9904.8820	1.09334
9905.1820	1.09132
9905.4830	1.08994
9905.7820	1.08874
9906.0810	1.08764
9906.3820	1.08665
9906.6820	1.08548
9906.9790	1.08425
9907.2800	1.08278
9907.5800	1.08128
9907.8770	1.07924
9908.1770	1.07726
9908.4800	1.07448
9908.7810	1.07160
9909.0810	1.06953
9909.3810	1.06657
9909.6800	1.06372
9909.9800	1.06098
9910.2780	1.05855
9910.5770	1.05642
9910.8820	1.05455
9911.1800	1.05307
9911.4810	1.05193
9911.7830	1.05110
9912.0800	1.05050
9912.3780	1.05020
9912.6800	1.05018
9912.9810	1.05043
9913.2770	1.05077
9913.5800	1.05114
9913.8800	1.05172
9914.1800	1.05215
9914.4780	1.05243
9914.7830	1.05264
9915.0770	1.05277
9915.3820	1.05276
9915.6790	1.05213
9915.9810	1.05152
9916.2800	1.05039
9916.5780	1.04953
9916.8780	1.04783
9917.1780	1.04594
9917.4770	1.04350
9917.7770	1.04099
9918.0790	1.03807
9918.3760	1.03500
9918.6810	1.03158
9918.9780	1.02786
9919.2790	1.02447
9919.5790	1.02050
9919.8780	1.01674
9920.1820	1.01273
9920.4850	1.00882
9920.7810	1.00527
9921.0780	1.00190
9921.3800	0.99847
9921.6810	0.99550
9921.9820	0.99299
9922.2800	0.99066
9922.5800	0.98883
9922.8790	0.98750
9923.1800	0.98650
9923.4810	0.98597
9923.7790	0.98609
9924.0820	0.98641
9924.3780	0.98723
9924.6800	0.98841
9924.9200	0.98955
9925.2520	0.99146
9925.6500	0.99437
9926.1120	0.99818
9926.6410	1.00313
9927.2420	1.00893
9927.9200	1.01542
9928.6690	1.02278
9929.4960	1.03052
9930.4050	1.03810
9931.3910	1.04523
9932.4630	1.05051
9933.5880	1.05356
9934.7270	1.05344
9935.8820	1.05081
9937.0450	1.04660
9938.2190	1.04208
9939.4010	1.03780
9940.6010	1.03410
9941.8180	1.03072
9943.0380	1.02759
9944.2760	1.02510
9945.5220	1.02391
9946.7840	1.02450
9948.0540	1.02646
9949.3420	1.02998
9950.6400	1.03494
9951.9470	1.04048
9953.2680	1.04528
9954.6000	1.04855
9955.9450	1.04948
9957.3050	1.04697
9958.6770	1.04094
9960.0580	1.03174
9961.4550	1.02122
9962.8570	1.01090
9964.2800	1.00245
9965.7080	0.99622
9967.1530	0.99290
9968.6090	0.99197
9970.0750	0.99338
9971.5550	0.99607
9973.0470	0.99800
9974.5520	0.99922
9976.0680	0.99952
9977.5940	0.99901
9979.1380	0.99879
9980.6890	0.99881
9982.2590	1.00002
9983.8350	1.00236
9985.4220	1.00541
9987.0290	1.00861
9988.6390	1.01227
9990.2640	1.01552
9991.9010	1.01882
9993.5540	1.02196
9995.2170	1.02563
9996.8900	1.02932
9998.5810	1.03226
10000.2780	1.03451
10001.9900	1.03524
10003.7140	1.03431
10005.4510	1.03229
10007.1980	1.02916
10008.9540	1.02463
10010.7310	1.01763
10012.5180	1.00777
10014.3120	0.99619
10016.1220	0.98531
10017.9400	0.97699
10019.7730	0.97126
10021.6210	0.96696
10023.4780	0.96431
10025.3490	0.96268
10027.2270	0.96201
10029.1240	0.96239
10031.0270	0.96258
10032.9520	0.96223
10034.8830	0.96152
10036.8240	0.96141
10038.7770	0.96157
10040.7470	0.96183
10042.7300	0.96226
10044.7200	0.96270
10046.7220	0.96352
10048.7400	0.96632
10050.7690	0.97184
10052.8100	0.98026
10054.8600	0.99073
10056.9250	1.00189
10059.0070	1.01206
10061.0930	1.01959
10063.1980	1.02246
