# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Mon, 5 Aug 2013 16:14:12 BST
# Ring energy: 3.00092 GeV
# Initial ring current: 300.83517 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.12005 mm; horizontal gap= 0.80017 mm; vertical offset= 0.02498 mm; horizontal offset= 0.00002 mm
# Secondary slits:  vertical gap= 2.99900 mm; horizontal gap= 23.49900 mm; vertical offset= -0.00050 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 1.50000 mm; horizontal gap= 4.99996 mm; vertical offset= 0.64000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -7.92 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 2 uA/V Offsets: 20 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 500 nA/V Offsets: 2 nA
# Atn5 (Xia) filters: Al 0.2 mm In Al 0.5 mm Out Al 1.0 mm Out Al 3.0 mm Out
# Sample stage: x: 0.00 mm y: 15.80 mm z: 4.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Cu_foil_34819_1.dat'
# Nexus output file: '/dls/i20/data/2013/cm5945-3/Cu_K_edge/nexus/34819_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Rh_foil
# Sample description: Rhodium foil from BM29
##
#
#
# Dark current intensity was collected over 1.00s. Average counts per second: I0 1047.00   It 416.00   Iref 235.00
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
23141.2929	-0.51922
23141.5552	-0.51918
23141.8176	-0.51915
23142.08	-0.5191
23142.4735	-0.51905
23142.7359	-0.51902
23142.9983	-0.51893
23143.3919	-0.5189
23143.6543	-0.51887
23143.9167	-0.51875
23144.1791	-0.51872
23144.5727	-0.51869
23144.8352	-0.51862
23145.0976	-0.51862
23145.4913	-0.51852
23145.7537	-0.51841
23146.0162	-0.51833
23146.2786	-0.51836
23146.6723	-0.51831
23146.9348	-0.51825
23147.1973	-0.51821
23147.591	-0.5182
23147.8535	-0.51809
23148.1161	-0.51807
23148.3786	-0.51798
23148.7723	-0.51781
23149.0349	-0.51784
23149.2974	-0.51785
23149.6912	-0.51777
23149.9537	-0.51763
23150.2163	-0.51759
23150.4789	-0.51754
23150.8727	-0.51751
23151.1353	-0.51742
23151.3979	-0.51731
23151.7917	-0.51725
23152.0543	-0.5172
23152.3169	-0.51712
23152.5795	-0.51704
23152.9735	-0.51701
23153.2361	-0.51693
23153.4987	-0.51687
23153.8927	-0.51674
23154.1553	-0.51666
23154.4179	-0.51659
23154.6806	-0.51654
23155.0746	-0.5164
23155.3373	-0.51638
23155.5999	-0.51626
23155.8626	-0.51627
23156.2566	-0.51605
23156.5193	-0.51603
23156.782	-0.51596
23157.1761	-0.5159
23157.4388	-0.51575
23157.7015	-0.51572
23157.9643	-0.5156
23158.3584	-0.51555
23158.6211	-0.5154
23158.8839	-0.51536
23159.278	-0.51525
23159.5408	-0.51519
23159.8035	-0.51507
23160.0663	-0.51494
23160.4605	-0.51482
23160.7233	-0.51469
23160.9861	-0.51464
23161.3803	-0.51455
23161.6431	-0.51441
23161.9059	-0.51436
23162.1687	-0.51428
23162.563	-0.51413
23162.8258	-0.51405
23163.0887	-0.51396
23163.483	-0.51373
23163.7458	-0.51362
23164.0087	-0.51362
23164.2715	-0.51339
23164.6659	-0.51332
23164.9288	-0.51321
23165.1916	-0.51311
23165.586	-0.5129
23165.8489	-0.51284
23166.1118	-0.51272
23166.3747	-0.5126
23166.7691	-0.51246
23167.0321	-0.51232
23167.295	-0.51221
23167.6894	-0.51204
23167.9524	-0.5119
23168.2153	-0.51172
23168.4783	-0.51167
23168.8728	-0.51144
23169.1358	-0.51131
23169.3987	-0.51121
23169.7932	-0.51102
23170.0562	-0.51085
23170.3193	-0.51072
23170.5823	-0.5106
23170.9768	-0.5104
23171.2398	-0.5102
23171.5029	-0.51012
23171.7659	-0.50992
23172.1605	-0.50978
23172.4235	-0.5096
23172.6866	-0.50946
23173.0812	-0.50924
23173.3443	-0.5091
23173.6074	-0.50889
23173.8705	-0.50873
23174.2651	-0.50852
23174.5282	-0.50837
23174.7913	-0.50814
23175.186	-0.50787
23175.4491	-0.50775
23175.7123	-0.50757
23175.9754	-0.50741
23176.3701	-0.50709
23176.6333	-0.50697
23176.8964	-0.5068
23177.2912	-0.50649
23177.5544	-0.50625
23177.8175	-0.50608
23178.0807	-0.50587
23178.4755	-0.50552
23178.7387	-0.50537
23179.0019	-0.50519
23179.2651	-0.50502
23179.66	-0.50468
23179.9232	-0.50445
23180.1864	-0.5042
23180.5813	-0.50392
23180.8445	-0.50359
23181.1078	-0.50338
23181.3711	-0.50315
23181.766	-0.50282
23182.0292	-0.50252
23182.2925	-0.50227
23182.6874	-0.50195
23182.9507	-0.50165
23183.214	-0.50142
23183.4774	-0.50114
23183.8723	-0.50071
23184.1357	-0.50048
23184.399	-0.50019
23184.6623	-0.49992
23185.0573	-0.49951
23185.3207	-0.49912
23185.584	-0.49884
23185.9791	-0.49843
23186.2425	-0.49802
23186.5058	-0.49782
23186.7692	-0.49749
23187.1643	-0.49697
23187.4277	-0.49665
23187.6911	-0.49623
23188.0862	-0.49574
23188.3497	-0.49536
23188.6131	-0.49498
23188.8765	-0.49454
23189.2717	-0.49407
23189.5351	-0.49368
23189.7986	-0.49328
23190.062	-0.49287
23190.4572	-0.49227
23190.7207	-0.49184
23190.9842	-0.49145
23191.3794	-0.4908
23191.6429	-0.4903
23191.9064	-0.4898
23192.1699	-0.48936
23192.5652	-0.48871
23192.8287	-0.48817
23193.0922	-0.48764
23193.4875	-0.48693
23193.7511	-0.48634
23194.0146	-0.48574
23194.2782	-0.48519
23194.6735	-0.48439
23194.9371	-0.48389
23195.2007	-0.48316
23195.4643	-0.48256
23195.8596	-0.48169
23196.1232	-0.48104
23196.3868	-0.48039
23196.7823	-0.47937
23197.0459	-0.47867
23197.3095	-0.47794
23197.7049	-0.47693
23197.9686	-0.47608
23198.3641	-0.47501
23198.6277	-0.47424
23199.0232	-0.47292
23199.2869	-0.47202
23199.6824	-0.4708
23199.9461	-0.46991
23200.3416	-0.46848
23200.7372	-0.46708
23201.0009	-0.46596
23201.3964	-0.46436
23201.792	-0.4626
23202.1876	-0.461
23202.5832	-0.4593
23202.9789	-0.45732
23203.3745	-0.45546
23203.7702	-0.45331
23204.1658	-0.45128
23204.5615	-0.44908
23204.9572	-0.44657
23205.3529	-0.44395
23205.7486	-0.44143
23206.1444	-0.43852
23206.672	-0.43468
23207.0678	-0.43137
23207.4636	-0.42788
23207.9913	-0.42297
23208.3871	-0.4189
23208.7829	-0.41458
23209.3107	-0.40867
23209.7066	-0.4034
23210.2344	-0.39635
23210.6303	-0.38987
23211.1582	-0.38147
23211.6861	-0.37123
23212.082	-0.36249
23212.61	-0.34993
23213.1379	-0.33556
23213.6659	-0.31884
23214.0619	-0.30413
23214.5899	-0.28368
23215.118	-0.25982
23215.6461	-0.23282
23216.1742	-0.20272
23216.7023	-0.16868
23217.2305	-0.1304
23217.7586	-0.08924
23218.2868	-0.04792
23218.815	-0.00196
23219.4754	0.05258
23220.0036	0.10226
23220.5319	0.15136
23221.0603	0.19834
23221.7207	0.25263
23222.2491	0.29514
23222.7775	0.33657
23223.438	0.38483
23223.9665	0.423
23224.6271	0.46971
23225.1556	0.50663
23225.8163	0.55418
23226.477	0.60599
23227.0056	0.64936
23227.6663	0.70837
23228.3272	0.77239
23228.8558	0.82623
23229.5167	0.89388
23230.1776	0.96615
23230.8386	1.03491
23231.4996	1.10466
23232.1606	1.16843
23232.8217	1.22267
23233.4828	1.26831
23234.144	1.30492
23234.8052	1.33077
23235.4664	1.34855
23236.1276	1.3599
23236.7889	1.36548
23237.4503	1.36612
23238.2439	1.36157
23238.9053	1.35331
23239.5668	1.34026
23240.3606	1.32054
23241.0221	1.30035
23241.6837	1.28033
23242.4777	1.25642
23243.1393	1.23596
23243.9334	1.21765
23244.5951	1.20642
23245.3893	1.19886
23246.1835	1.19664
23246.8453	1.199
23247.6396	1.20563
23248.434	1.21584
23249.2284	1.22875
23249.8904	1.24206
23250.6849	1.2591
23251.4795	1.27881
23252.2741	1.29963
23253.0688	1.32276
23253.8635	1.34728
23254.6583	1.37511
23255.4531	1.40358
23256.248	1.43359
23257.0429	1.46555
23257.9704	1.5026
23258.7655	1.53526
23259.5606	1.56616
23260.3558	1.59269
23261.2835	1.61644
23262.0788	1.627
23262.8742	1.62695
23263.8021	1.61276
23264.5976	1.58703
23265.5257	1.5463
23266.3213	1.50355
23267.2495	1.44984
23268.0452	1.40102
23268.9736	1.35072
23269.902	1.30477
23270.6979	1.27165
23271.6265	1.24146
23272.5552	1.2201
23273.4839	1.20776
23274.4127	1.20341
23275.3416	1.20572
23276.1379	1.21212
23277.0669	1.2229
23277.996	1.23587
23278.9252	1.25108
23279.8544	1.266
23280.9165	1.2813
23281.8459	1.29362
23282.7754	1.3034
23283.705	1.31041
23284.6346	1.31484
23285.6971	1.31681
23286.6269	1.31666
23287.5568	1.31512
23288.6196	1.31291
23289.5496	1.31137
23290.4797	1.31131
23291.5428	1.31421
23292.473	1.32026
23293.5363	1.33113
23294.5996	1.34724
23295.5301	1.36468
23296.5936	1.38755
23297.6573	1.4128
23298.588	1.43592
23299.6518	1.45935
23300.7157	1.48003
23301.7797	1.49603
23302.8438	1.50583
23303.775	1.50863
23304.8393	1.50537
23305.9036	1.49561
23306.9681	1.48076
23308.0327	1.46169
23309.0974	1.44036
23310.2952	1.41631
23311.3601	1.39471
23312.4251	1.37592
23313.4901	1.35927
23314.5553	1.34488
23315.7537	1.33159
23316.8191	1.32181
23317.8846	1.31411
23319.0834	1.30782
23320.1491	1.30394
23321.3481	1.30128
23322.4139	1.30064
23323.6132	1.30082
23324.6793	1.30231
23325.8788	1.30419
23326.9451	1.30642
23328.1448	1.30909
23329.3446	1.31202
23330.4112	1.31498
23331.6113	1.31896
23332.8115	1.3236
23334.0118	1.32912
23335.2122	1.33576
23336.4128	1.34245
23337.6135	1.34939
23338.8143	1.35611
23340.0152	1.36258
23341.2163	1.36918
23342.4175	1.37541
23343.6188	1.38232
23344.8202	1.38912
23346.0217	1.39592
23347.2234	1.40232
23348.5588	1.40814
23349.7607	1.41206
23350.9628	1.41408
23352.2985	1.41378
23353.5009	1.41114
23354.8369	1.4056
23356.0395	1.39795
23357.3759	1.38764
23358.5787	1.37606
23359.9153	1.3609
23361.1185	1.34557
23362.4554	1.32791
23363.7925	1.30995
23364.996	1.29416
23366.3334	1.27877
23367.6709	1.26589
23369.0086	1.2558
23370.2126	1.2496
23371.5506	1.24595
23372.8888	1.24543
23374.227	1.24772
23375.5655	1.25263
23376.9041	1.25997
23378.2428	1.26931
23379.5817	1.28036
23380.9208	1.29262
23382.3939	1.3062
23383.7333	1.31846
23385.0728	1.32948
23386.4125	1.33917
23387.8863	1.34814
23389.2263	1.35512
23390.5665	1.36008
23392.0408	1.36471
23393.3813	1.36763
23394.722	1.36956
23396.1969	1.37106
23397.6719	1.37179
23399.0131	1.37196
23400.4885	1.37174
23401.8299	1.37067
23403.3057	1.36886
23404.7817	1.366
23406.1236	1.3627
23407.5999	1.35852
23409.0764	1.35389
23410.5531	1.34948
23412.03	1.34586
23413.5071	1.34305
23414.9843	1.34096
23416.4618	1.33914
23417.9394	1.33681
23419.4172	1.33351
23420.8952	1.32874
23422.3734	1.32158
23423.8518	1.31266
23425.3304	1.30224
23426.8091	1.29116
23428.4225	1.27911
23429.9017	1.26861
23431.381	1.25861
23432.8605	1.25022
23434.4747	1.24199
23435.9546	1.23578
23437.5693	1.23003
23439.0496	1.22558
23440.6647	1.22127
23442.1454	1.21772
23443.7609	1.21463
23445.242	1.21282
23446.8579	1.21222
23448.4741	1.21376
23450.0905	1.2175
23451.5723	1.22242
23453.1892	1.22935
23454.8062	1.23716
23456.4235	1.24546
23458.041	1.25371
23459.6587	1.26156
23461.2766	1.26898
23462.8948	1.2762
23464.5131	1.28311
23466.1317	1.29007
23467.7506	1.29726
23469.3696	1.30432
23470.9889	1.31151
23472.6084	1.31856
23474.2281	1.32541
23475.9831	1.33204
23477.6033	1.33741
23479.2237	1.3419
23480.9794	1.34555
23482.6003	1.3477
23484.2214	1.349
23485.9778	1.34868
23487.5994	1.34665
23489.3564	1.34234
23490.9784	1.33575
23492.7359	1.32636
23494.4936	1.31453
23496.1163	1.3022
23497.8746	1.28786
23499.6331	1.27331
23501.2565	1.26047
23503.0156	1.2476
23504.7748	1.23617
23506.5344	1.22652
23508.2942	1.21833
23510.0542	1.21171
23511.8145	1.20697
23513.5751	1.20337
23515.336	1.20115
23517.0971	1.19992
23518.8585	1.1997
23520.6201	1.19961
23522.3821	1.19934
23524.1442	1.19849
23526.0423	1.19647
23527.805	1.19378
23529.568	1.19062
23531.3312	1.18749
23533.2304	1.18463
23534.9942	1.18315
23536.894	1.18326
23538.6584	1.18546
23540.5587	1.18972
23542.3237	1.19548
23544.2246	1.20288
23545.9901	1.20984
23547.8916	1.21708
23549.6577	1.22327
23551.5598	1.22964
23553.4623	1.23622
23555.365	1.24343
23557.1322	1.25072
23559.0355	1.2591
23560.9392	1.2677
23562.8432	1.27584
23564.7475	1.28356
23566.6521	1.29001
23568.557	1.29521
23570.4622	1.29857
23572.3677	1.30021
23574.2736	1.29981
23576.1797	1.29769
23578.0861	1.29393
23579.9929	1.28839
23581.9	1.28097
23583.9436	1.27094
23585.8513	1.25984
23587.7593	1.24754
23589.804	1.23373
23591.7126	1.22093
23593.6216	1.2094
23595.6673	1.19931
23597.5769	1.19186
23599.6232	1.18665
23601.5335	1.18339
23603.5805	1.1814
23605.4914	1.18035
23607.5392	1.18006
23609.5872	1.18061
23611.4991	1.18208
23613.5479	1.18435
23615.597	1.18711
23617.6465	1.19013
23619.6964	1.19278
23621.6099	1.19422
23623.6604	1.19391
23625.7113	1.19142
23627.7625	1.18679
23629.8141	1.18084
23631.8661	1.17398
23633.9184	1.16807
23635.9711	1.16381
23638.0241	1.16185
23640.2144	1.16252
23642.2682	1.16538
23644.3223	1.16957
23646.3768	1.17419
23648.4317	1.17895
23650.6239	1.18377
23652.6795	1.18792
23654.7354	1.19222
23656.9288	1.19691
23658.9855	1.20136
23661.1797	1.20578
23663.2371	1.2095
23665.4321	1.21272
23667.4903	1.21586
23669.6861	1.21935
23671.745	1.22355
23673.9415	1.22878
23676.1385	1.23418
23678.3359	1.23903
23680.3963	1.24248
23682.5945	1.2447
23684.7931	1.24521
23686.992	1.24403
23689.1914	1.24079
23691.2538	1.23576
23693.4539	1.22852
23695.6545	1.21958
23697.8556	1.20855
23700.057	1.19618
23702.2588	1.18332
23704.5987	1.16934
23706.8014	1.15719
23709.0045	1.14755
23711.208	1.14092
23713.4119	1.1379
23715.754	1.13817
23717.9588	1.1404
23720.1639	1.14358
23722.3695	1.14662
23724.7134	1.14905
23726.9198	1.15044
23729.2646	1.15059
23731.4719	1.15035
23733.8175	1.14939
23736.0257	1.14858
23738.3722	1.14817
23740.5812	1.14803
23742.9287	1.14807
23745.2767	1.14835
23747.4869	1.14818
23749.8358	1.14812
23752.1851	1.14807
23754.5349	1.14869
23756.7469	1.15021
23759.0976	1.1529
23761.4487	1.15636
23763.8003	1.15993
23766.1524	1.16295
23768.505	1.16511
23770.858	1.16682
23773.2115	1.1682
23775.5655	1.16976
23777.9199	1.17128
23780.2748	1.17278
23782.6301	1.17401
23785.1245	1.17529
23787.4809	1.1761
23789.8377	1.17674
23792.1949	1.17692
23794.6913	1.17636
23797.0496	1.17469
23799.4083	1.17246
23801.9062	1.1699
23804.2659	1.16762
23806.7648	1.16555
23809.1255	1.16365
23811.6254	1.16199
23813.987	1.15994
23816.488	1.1573
23818.8506	1.1539
23821.3526	1.14956
23823.8552	1.14495
23826.3583	1.14029
23828.7228	1.13619
23831.2269	1.13259
23833.7316	1.12985
23836.2368	1.12774
23838.7425	1.12643
23841.1094	1.12559
23843.6162	1.12477
23846.1234	1.12375
23848.6312	1.12245
23851.1395	1.12089
23853.6484	1.11919
23856.1577	1.11794
23858.8071	1.11701
23861.3175	1.1163
23863.8285	1.11615
23866.34	1.11564
23868.8521	1.11522
23871.3647	1.11451
23874.0174	1.11374
23876.5311	1.11336
23879.0453	1.11341
23881.6997	1.11397
23884.215	1.11511
23886.8706	1.11733
23889.387	1.12006
23892.0438	1.12295
23894.5612	1.12598
23897.2191	1.12873
23899.7377	1.13114
23902.3968	1.13339
23905.0564	1.13501
23907.5767	1.13592
23910.2375	1.13591
23912.8989	1.13465
23915.4208	1.13222
23918.0833	1.12896
23920.7465	1.12563
23923.4102	1.12243
23926.0746	1.11989
23928.7395	1.11803
23931.405	1.11653
23934.0712	1.11543
23936.7379	1.11493
23939.4052	1.11433
23942.0731	1.11431
23944.7416	1.11454
23947.4108	1.11481
23950.0805	1.11516
23952.7508	1.11524
23955.4217	1.11463
23958.2338	1.11329
23960.9059	1.11067
23963.5786	1.10705
23966.3927	1.10265
23969.0666	1.09861
23971.7412	1.09496
23974.5571	1.09187
23977.2329	1.08912
23980.0501	1.08654
23982.7271	1.084
23985.5457	1.08158
23988.2239	1.07974
23991.0438	1.07844
23993.7232	1.07757
23996.5444	1.07722
23999.3662	1.07716
24002.0475	1.07721
24004.8706	1.07724
24007.6943	1.07738
24010.5188	1.07794
24013.3439	1.07858
24016.0283	1.07944
24018.8547	1.08068
24021.6818	1.08205
24024.5095	1.08355
24027.3379	1.08553
24030.167	1.08735
24032.9967	1.08931
24035.8271	1.0907
24038.6582	1.09153
24041.4899	1.09142
24044.4639	1.09037
24047.297	1.08888
24050.1308	1.08703
24052.9653	1.08507
24055.8004	1.08358
24058.778	1.0817
24061.6144	1.08015
24064.4516	1.0785
24067.4313	1.07691
24070.2699	1.07514
24073.2511	1.07334
24076.091	1.07172
24078.9315	1.07013
24081.9149	1.06884
24084.7568	1.06761
24087.7416	1.06674
24090.7271	1.06594
24093.5712	1.06537
24096.5581	1.06487
24099.5458	1.0642
24102.392	1.0636
24105.3811	1.06273
24108.371	1.06148
24111.3617	1.06015
24114.2106	1.0586
24117.2027	1.05702
24120.1955	1.05541
24123.1891	1.05375
24126.1835	1.05222
24129.1785	1.05068
24132.1744	1.04916
24135.1709	1.04734
24138.1682	1.04547
24141.1663	1.04392
24144.1651	1.04251
24147.1647	1.04143
24150.3078	1.04091
24153.3089	1.04042
24156.3107	1.04013
24159.3133	1.04007
24162.3166	1.03998
24165.4638	1.04
24168.4686	1.03986
24171.4743	1.03989
24174.6238	1.03995
24177.6309	1.04001
24180.7821	1.04
24183.7907	1.04007
24186.9435	1.04006
24189.9537	1.04003
