# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Sat, 13 Jul 2013 08:51:41 BST
# Ring energy: 3.00091 GeV
# Initial ring current: 301.60874 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.11999 mm; horizontal gap= 0.80009 mm; vertical offset= 0.02500 mm; horizontal offset= 0.00001 mm
# Secondary slits:  vertical gap= 2.99900 mm; horizontal gap= 23.49900 mm; vertical offset= -0.00050 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 1.50000 mm; horizontal gap= 4.99996 mm; vertical offset= -3.75000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -2.92 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 2 uA/V Offsets: 10 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 1 uA/V Offsets: 5 nA
# Atn5 (Xia) filters: 0.2mm Al Out 0.5mm Al Out 1.0mm Al Out 3.00mm Al In
# Sample stage: x: -2.00 mm y: 18.00 mm z: -1.50 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Nb_foil_33867_1.dat'
# Nexus output file: '/dls/i20/data/2013/sp6922-1/Nb_Kedge/nexus/33867_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Nb_foil
# Sample description: Nb foil
##
#
#
# Dark current intensity was collected over 3.00s. Average counts per second: I0 70.67   It 422.33   Iref 490.33
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
19131.3420	0.77102
19133.2320	0.77258
19135.1290	0.77600
19137.0420	0.78040
19138.9620	0.78451
19140.9050	0.78775
19142.8530	0.79024
19144.8100	0.79158
19146.7940	0.79141
19148.7900	0.79038
19150.7750	0.78996
19152.7990	0.79267
19154.8160	0.79978
19156.8490	0.81049
19158.8940	0.82198
19160.9510	0.83197
19163.0190	0.83796
19165.1190	0.83980
19167.2060	0.83647
19169.3120	0.82822
19171.4310	0.81512
19173.5690	0.79792
19175.7180	0.77850
19177.8710	0.75873
19180.0430	0.74065
19182.2260	0.72605
19184.4130	0.71721
19186.6140	0.71426
19188.8300	0.71590
19191.0540	0.71934
19193.3160	0.72250
19195.5570	0.72454
19197.8280	0.72615
19200.1160	0.72790
19202.4110	0.73168
19204.6950	0.73693
19207.0110	0.74312
19209.3410	0.75059
19211.6970	0.75850
19214.0420	0.76581
19216.4140	0.77250
19218.7690	0.77780
19221.1630	0.78159
19223.5640	0.78331
19225.9820	0.78393
19228.4000	0.78428
19230.8440	0.78396
19233.2860	0.78208
19235.7510	0.77834
19238.2300	0.77297
19240.7190	0.76673
19243.2090	0.75915
19245.7150	0.74948
19248.2220	0.73890
19250.7720	0.72903
19253.3100	0.72099
19255.9050	0.71402
19258.4550	0.70785
19261.0280	0.70294
19263.6320	0.69911
19266.2340	0.69777
19268.8620	0.69942
19271.4990	0.70385
19274.1370	0.70934
19276.7940	0.71508
19279.4590	0.72055
19282.1440	0.72556
19284.8420	0.73043
19287.5410	0.73437
19290.2670	0.73760
19293.0010	0.73983
19295.7310	0.74109
19298.4850	0.74161
19301.2510	0.74070
19304.0250	0.73882
19306.8290	0.73583
19309.6200	0.73227
19312.4410	0.72921
19315.2660	0.72652
19318.1140	0.72432
19320.9580	0.72178
19323.8240	0.71787
19326.7040	0.71303
19329.5850	0.70738
19332.4810	0.70255
19335.3890	0.69877
19338.3340	0.69637
19341.2740	0.69422
19344.2070	0.69259
19347.1710	0.69073
19350.1430	0.68884
19353.1310	0.68725
19356.1350	0.68681
19359.1460	0.68729
19362.1670	0.68897
19365.2050	0.69048
19368.2530	0.69102
19371.3070	0.69112
19374.3870	0.69035
19377.4680	0.68975
19380.5590	0.68882
19383.6650	0.68798
19386.7920	0.68808
19389.9090	0.68852
19393.0680	0.68928
19396.2170	0.69036
19399.3710	0.69086
19402.5630	0.69046
19405.7570	0.68926
19408.9790	0.68737
19412.1760	0.68539
19415.4140	0.68313
19418.6670	0.68038
19421.9070	0.67707
19425.1770	0.67335
19428.4560	0.67015
19431.7430	0.66778
19435.0380	0.66581
