# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Thu, 30 May 2013 21:39:16 BST
# Ring energy: 3.00095 GeV
# Initial ring current: 298.25784 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.12004 mm; horizontal gap= 0.80012 mm; vertical offset= 0.02503 mm; horizontal offset= 0.00002 mm
# Secondary slits:  vertical gap= 5.00000 mm; horizontal gap= 26.00100 mm; vertical offset= -0.15000 mm; horizontal offset= 0.68950 mm
# Experimental slits:  vertical gap= 1.20000 mm; horizontal gap= 10.00004 mm; vertical offset= 0.70000 mm; horizontal offset= 0.00001 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -6.42 mrad
# Harmonic rejection mirrors coating: Silicon
# I0 Stanford sensitivity: 2 uA/V Offsets: 10 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 200 nA/V Offsets: 1 nA
# Atn5 (Xia) filters: Empty Out 1mm vC Out 2mm vC In 4mm vC Out
# Sample stage: x: -2.65 mm y: 20.00 mm z: 0.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Cofoil_32553_1.dat'
# Nexus output file: '/dls/i20/data/2013/cm5945-2/Co_K_edge/nexus/32553_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Cofoil
# Sample description: Cofoil
##
#
#
# Dark current intensity was collected over 3.00s. Average counts per second: I0 128.00   It 440.67   Iref 279.67
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
7762.8180	1.20200
7763.6830	1.18000
7764.5490	1.15600
7765.4270	1.13100
7766.3100	1.10600
7767.1980	1.08000
7768.0960	1.05600
7769.0010	1.03400
7769.9080	1.01700
7770.8300	1.00300
7771.7510	0.99200
7772.6810	0.98360
7773.6200	0.97690
7774.5640	0.97110
7775.5180	0.96540
7776.4790	0.95980
7777.4410	0.95520
7778.4140	0.95180
7779.3940	0.95090
7780.3810	0.95310
7781.3710	0.95890
7782.3710	0.96630
7783.3810	0.97540
7784.3920	0.98520
7785.4120	0.99460
7786.4390	1.00400
7787.4740	1.01500
7788.5160	1.02600
7789.5620	1.03700
7790.6200	1.04600
7791.6790	1.05300
7792.7480	1.05900
7793.8210	1.06500
7794.9040	1.07100
7795.9950	1.08000
7797.0910	1.09200
7798.1920	1.10700
7799.2980	1.12400
7800.4170	1.14300
7801.5430	1.16200
7802.6710	1.18200
7803.8070	1.20000
7804.9490	1.21400
7806.1010	1.22300
7807.2600	1.22600
7808.4230	1.22300
7809.5940	1.21500
7810.7710	1.20400
7811.9570	1.19300
7813.1480	1.18000
7814.3490	1.16700
7815.5540	1.15200
7816.7660	1.13500
7817.9850	1.11700
7819.2130	1.09700
7820.4440	1.07600
7821.6830	1.05600
7822.9300	1.03500
7824.1840	1.01400
7825.4440	0.99270
7826.7100	0.97190
7827.9850	0.95290
7829.2670	0.93610
7830.5550	0.92230
7831.8470	0.91090
7833.1500	0.90290
7834.4550	0.89880
7835.7750	0.89810
7837.0990	0.90050
7838.4260	0.90460
7839.7600	0.90890
7841.1050	0.91310
7842.4530	0.91720
7843.8100	0.92120
7845.1700	0.92560
7846.5450	0.93080
7847.9210	0.93730
7849.3030	0.94270
7850.6920	0.94840
7852.0900	0.95370
7853.4960	0.95930
7854.9070	0.96620
7856.3250	0.97600
7857.7520	0.98850
7859.1840	1.00400
7860.6220	1.02200
7862.0670	1.04100
7863.5200	1.05900
7864.9770	1.07700
7866.4440	1.09400
7867.9190	1.11100
7869.3970	1.12500
7870.8820	1.13600
7872.3770	1.14500
7873.8790	1.15000
7875.3840	1.15200
7876.8980	1.14900
7878.4200	1.14100
7879.9460	1.12800
7881.4840	1.11100
7883.0250	1.08900
7884.5720	1.06500
7886.1260	1.03700
7887.6910	1.00700
7889.2590	0.97580
7890.8350	0.94420
7892.4170	0.91310
7894.0070	0.88530
7895.6050	0.86240
7897.2050	0.84520
7898.8160	0.83500
7900.4330	0.83160
7902.0570	0.83440
7903.6890	0.84150
7905.3250	0.85060
7906.9690	0.86140
7908.6170	0.87130
7910.2790	0.88090
7911.9460	0.88960
7913.6180	0.89590
7915.2930	0.90050
7916.9810	0.90380
7918.6710	0.90580
7920.3710	0.90690
7922.0780	0.90720
7923.7900	0.90710
7925.5080	0.90650
7927.2370	0.90560
7928.9690	0.90370
7930.7080	0.90250
7932.4580	0.90060
7934.2130	0.89960
7935.9730	0.89880
7937.7420	0.89880
7939.5170	0.90060
7941.2990	0.90510
7943.0870	0.91270
7944.8840	0.92240
7946.6850	0.93300
7948.4910	0.94300
7950.3050	0.95210
7952.1310	0.96060
7953.9590	0.96820
7955.7960	0.97260
7957.6400	0.97410
7959.4910	0.97200
7961.3460	0.96600
7963.2100	0.95760
7965.0810	0.94460
7966.9600	0.92890
7968.8440	0.91110
7970.7360	0.89290
7972.6330	0.87580
7974.5400	0.86010
7976.4490	0.84710
7978.3710	0.83720
7980.2930	0.82920
7982.2240	0.82240
7984.1670	0.81630
7986.1140	0.81020
7988.0660	0.80460
7990.0240	0.79830
7991.9920	0.79230
7993.9650	0.78610
7995.9460	0.78180
7997.9330	0.77870
7999.9290	0.77750
8001.9290	0.77780
8003.9380	0.77970
8005.9500	0.78260
8007.9710	0.78570
8010.0000	0.78890
8012.0370	0.79210
8014.0780	0.79550
8016.1270	0.79880
8018.1850	0.80160
8020.2430	0.80360
8022.3170	0.80480
8024.3910	0.80550
8026.4750	0.80590
8028.5660	0.80620
8030.6630	0.80750
8032.7700	0.81030
8034.8760	0.81270
8036.9950	0.81550
8039.1210	0.81730
8041.2520	0.81820
8043.3870	0.81820
8045.5340	0.81810
8047.6840	0.81670
8049.8440	0.81410
8052.0120	0.81050
8054.1830	0.80540
8056.3610	0.79990
8058.5490	0.79220
8060.7410	0.78400
8062.9420	0.77560
8065.1510	0.76730
8067.3610	0.76050
8069.5850	0.75440
8071.8070	0.74970
8074.0440	0.74640
8076.2850	0.74330
8078.5330	0.74000
8080.7880	0.73510
8083.0470	0.72920
8085.3180	0.72260
8087.5910	0.71570
8089.8730	0.70970
8092.1630	0.70520
8094.4570	0.70140
8096.7630	0.69850
8099.0730	0.69530
8101.3900	0.69280
8103.7090	0.69090
8106.0400	0.68920
8108.3770	0.68800
8110.7230	0.68720
8113.0710	0.68690
8115.4320	0.68670
8117.7940	0.68700
8120.1670	0.68820
8122.5440	0.68920
8124.9300	0.69060
8127.3210	0.69100
8129.7210	0.69190
8132.1270	0.69200
8134.5390	0.69130
8136.9610	0.69030
8139.3830	0.68870
8141.8150	0.68750
