# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Sat, 29 Jun 2013 09:02:00 BST
# Ring energy: 3.00093 GeV
# Initial ring current: 301.36696 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.11999 mm; horizontal gap= 0.80009 mm; vertical offset= 0.02500 mm; horizontal offset= 0.00001 mm
# Secondary slits:  vertical gap= 3.00000 mm; horizontal gap= 23.49900 mm; vertical offset= 0.00000 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 2.00000 mm; horizontal gap= 4.99996 mm; vertical offset= 0.70000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -6.45 mrad
# Harmonic rejection mirrors coating: Silicon
# I0 Stanford sensitivity: 2 uA/V Offsets: 10 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 200 nA/V Offsets: 1 nA
# Atn5 (Xia) filters: 0.5mm C In 1.0mm C Out 2.0mm C Out 4.0mm C Out
# Sample stage: x: 0.00 mm y: 12.00 mm z: 3.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Fe_foil_33428_1.dat'
# Nexus output file: '/dls/i20/data/2013/sp2531-1/Fe_foil/nexus/33428_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Fe_foil
# Sample description: Fe foil
##
#
#
# Dark current intensity was collected over 3.00s. Average counts per second: I0 102.33   It 445.33   Iref 296.00
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
7192.0670	1.44083
7193.4690	1.46276
7194.8830	1.47312
7196.3130	1.46898
7197.7530	1.45325
7199.2060	1.43012
7200.6680	1.40193
7202.1450	1.37009
7203.6340	1.33608
7205.1330	1.30326
7206.6480	1.27719
7208.1730	1.26508
7209.7100	1.27453
7211.2590	1.30907
7212.8230	1.36668
7214.3970	1.43884
7215.9840	1.51368
7217.5830	1.57948
7219.1940	1.62693
7220.8110	1.65081
7222.4510	1.64786
7224.0970	1.61703
7225.7540	1.56833
7227.4280	1.50833
7229.1110	1.44474
7230.8070	1.38171
7232.5150	1.32269
7234.2360	1.27183
7235.9680	1.23429
7237.7140	1.21163
7239.4700	1.20293
7241.2400	1.20679
7243.0190	1.22048
7244.8150	1.24009
7246.6220	1.26086
7248.4380	1.27611
7250.2700	1.28203
7252.1110	1.27794
7253.9640	1.26748
7255.8330	1.25422
7257.7090	1.24812
7259.6000	1.25239
7261.5050	1.26344
7263.4180	1.27555
7265.3470	1.28508
7267.2890	1.29415
7269.2370	1.30505
7271.2010	1.32433
7273.1800	1.34660
7275.1670	1.36434
7277.1680	1.37458
7279.1820	1.38178
7281.2050	1.39254
7283.2430	1.40699
7285.2920	1.42242
7287.3560	1.43452
7289.4290	1.43694
7291.5140	1.42215
7293.6110	1.39014
7295.7230	1.34894
7297.8450	1.30742
7299.9850	1.27002
7302.1310	1.23862
7304.2880	1.21326
7306.4600	1.19434
7308.6430	1.18253
7310.8390	1.17777
7313.0470	1.17728
7315.2670	1.17773
7317.4980	1.17578
7319.7450	1.17280
7322.0000	1.16975
7324.2720	1.16758
7326.5510	1.16597
7328.8430	1.16429
7331.1500	1.15984
7333.4650	1.15094
7335.8000	1.14024
7338.1400	1.13277
7340.4950	1.13172
7342.8590	1.13899
7345.2410	1.15508
7347.6310	1.17690
7350.0320	1.19938
7352.4470	1.22012
7354.8750	1.23855
7357.3150	1.25485
7359.7680	1.26987
7362.2340	1.28178
7364.7080	1.28874
7367.1960	1.28871
7369.6980	1.28042
7372.2090	1.26294
7374.7360	1.23507
7377.2710	1.19728
7379.8210	1.15402
7382.3810	1.11215
7384.9570	1.08070
7387.5420	1.06445
7390.1410	1.06073
7392.7490	1.06536
7395.3720	1.07173
7398.0090	1.07626
7400.6550	1.07645
7403.3130	1.07453
7405.9820	1.07240
7408.6700	1.07245
7411.3660	1.07181
7414.0730	1.07156
7416.7930	1.07013
7419.5250	1.06671
7422.2710	1.06016
7425.0260	1.05085
7427.7960	1.04286
7430.5790	1.03915
7433.3700	1.03912
7436.1750	1.04102
7438.9910	1.04645
7441.8250	1.05567
7444.6640	1.06739
7447.5180	1.07836
7450.3860	1.08490
7453.2640	1.08728
7456.1540	1.08620
7459.0570	1.08360
7461.9730	1.07827
7464.9030	1.07046
7467.8390	1.05904
7470.7920	1.04430
7473.7550	1.02968
7476.7290	1.01730
7479.7200	1.00661
7482.7180	0.99648
7485.7340	0.98472
7488.7580	0.97213
7491.7940	0.96114
7494.8430	0.95303
7497.9040	0.94888
7500.9810	0.94908
7504.0650	0.95017
7507.1650	0.95101
7510.2730	0.95118
7513.3950	0.94830
7516.5300	0.94371
7519.6790	0.93948
7522.8350	0.93694
7526.0060	0.93538
7529.1890	0.93427
7532.3850	0.93349
7535.5960	0.93198
7538.8140	0.92890
7542.0470	0.92455
7545.2920	0.92076
7548.5450	0.91723
7551.8150	0.91527
7555.0980	0.91572
7558.3900	0.91785
7561.6970	0.92078
7565.0120	0.92107
7568.3450	0.91846
7571.6830	0.91246
7575.0370	0.90427
7578.4040	0.89394
7581.7830	0.88295
7585.1740	0.87283
7588.5760	0.86500
7591.9920	0.85977
7595.4160	0.85652
7598.8580	0.85464
7602.3100	0.85197
7605.7760	0.84827
7609.2500	0.84237
7612.7350	0.83610
7616.2370	0.83056
7619.7510	0.82764
7623.2730	0.82615
7626.8130	0.82473
7630.3610	0.82197
7633.9210	0.81762
7637.4940	0.81137
7641.0810	0.80522
7644.6780	0.79851
7648.2940	0.79281
7651.9110	0.78835
7655.5460	0.78449
7659.1920	0.78143
7662.8520	0.77927
7666.5220	0.77807
7670.2060	0.77716
7673.9030	0.77614
7677.6090	0.77511
7681.3280	0.77388
7685.0620	0.77176
7688.8070	0.76780
7692.5630	0.76267
7696.3320	0.75681
7700.1100	0.75132
7703.9030	0.74630
7707.7090	0.74142
7711.5260	0.73572
7715.3590	0.72996
7719.1990	0.72498
7723.0510	0.71970
7726.9150	0.71543
7730.7930	0.71175
7734.6850	0.70773
7738.5870	0.70402
7742.5080	0.69999
7746.4300	0.69593
7750.3700	0.69271
7754.3260	0.68918
7758.2890	0.68511
7762.2600	0.68042
7766.2490	0.67531
7770.2510	0.67011
7774.2630	0.66487
7778.2880	0.66017
7782.3220	0.65679
7786.3760	0.65217
7790.4330	0.64814
7794.5110	0.64455
7798.5920	0.64140
7802.6910	0.63801
7806.8010	0.63518
7810.9230	0.63150
7815.0570	0.62842
7819.2040	0.62514
7823.3610	0.62108
7827.5340	0.61729
7831.7160	0.61406
7835.9120	0.61061
7840.1180	0.60675
7844.3370	0.60255
7848.5700	0.59816
7852.8160	0.59409
7857.0700	0.58973
7861.3410	0.58514
7865.6230	0.58033
7869.9150	0.57565
7874.2180	0.57107
7878.5350	0.56643
7882.8650	0.56211
7887.2030	0.55791
7891.5600	0.55324
7895.9250	0.54879
7900.3070	0.54472
7904.6900	0.54023
7909.0960	0.53598
7913.5150	0.53180
7917.9410	0.52786
7922.3790	0.52376
7926.8290	0.51936
7931.2930	0.51538
7935.7670	0.51139
7940.2540	0.50786
7944.7570	0.50436
