# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Tue, 6 Aug 2013 07:41:54 BST
# Ring energy: 3.00089 GeV
# Initial ring current: 302.18569 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.12002 mm; horizontal gap= 0.80017 mm; vertical offset= 0.02499 mm; horizontal offset= 0.00002 mm
# Secondary slits:  vertical gap= 2.99900 mm; horizontal gap= 23.49900 mm; vertical offset= -0.00050 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 1.50000 mm; horizontal gap= 4.99996 mm; vertical offset= 0.64000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -7.92 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 500 nA/V Offsets: 2 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 500 nA/V Offsets: 2 nA
# Atn5 (Xia) filters: Al 0.2 mm Out Al 0.5 mm In Al 1.0 mm Out Al 3.0 mm Out
# Sample stage: x: 0.00 mm y: 15.80 mm z: 4.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Zn_foil_34833_1.dat'
# Nexus output file: '/dls/i20/data/2013/cm5945-3/Reference_foils/nexus/34833_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Zn_foil
# Sample description: Zn foil
##
#
#
# Dark current intensity was collected over 1.00s. Average counts per second: I0 528.00   It 614.00   Iref 328.00
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
9688.3420	0.80365
9688.9600	0.81017
9689.6020	0.81729
9690.2520	0.82475
9690.9120	0.83235
9691.5800	0.83997
9692.2470	0.84714
9692.9270	0.85364
9693.6140	0.85906
9694.3060	0.86344
9695.0030	0.86658
9695.7140	0.86879
9696.4230	0.86983
9697.1450	0.87007
9697.8720	0.86955
9698.6040	0.86833
9699.3470	0.86601
9700.0910	0.86225
9700.8480	0.85721
9701.6100	0.85128
9702.3730	0.84523
9703.1510	0.84005
9703.9320	0.83574
9704.7220	0.83226
9705.5140	0.82934
9706.3180	0.82694
9707.1300	0.8252
9707.9430	0.82444
9708.7680	0.82487
9709.5970	0.82637
9710.4320	0.82874
9711.2750	0.8314
9712.1260	0.83426
9712.9830	0.83659
9713.8480	0.83819
9714.7150	0.8388
9715.5950	0.83839
9716.4820	0.83719
9717.3730	0.83561
9718.2710	0.83403
9719.1740	0.83264
9720.0840	0.83165
9721.0040	0.83089
9721.9280	0.83031
9722.8610	0.82985
9723.8020	0.82966
9724.7490	0.82993
9725.7030	0.83083
9726.6600	0.83212
9727.6270	0.83387
9728.6000	0.83598
9729.5810	0.83856
9730.5700	0.84157
9731.5630	0.84467
9732.5640	0.84783
9733.5740	0.85047
9734.5870	0.85268
9735.6050	0.85413
9736.6370	0.85493
9737.6730	0.85473
9738.7140	0.85347
9739.7650	0.85108
9740.8200	0.84758
9741.8830	0.84324
9742.9540	0.83807
9744.0290	0.83236
9745.1120	0.82673
9746.2030	0.8213
9747.3010	0.81678
9748.4030	0.81293
9749.5120	0.80982
9750.6340	0.80707
9751.7550	0.80451
9752.8890	0.80209
9754.0260	0.79975
9755.1730	0.79724
9756.3210	0.79475
9757.4840	0.79232
9758.6490	0.79026
9759.8210	0.78893
9760.9980	0.78839
9762.1840	0.78896
9763.3850	0.7905
9764.5790	0.79264
9765.7870	0.79509
9766.9970	0.79762
9768.2200	0.80017
9769.4510	0.80266
9770.6830	0.80506
9771.9230	0.80759
9773.1720	0.8103
9774.4200	0.8132
9775.6900	0.81624
9776.9610	0.81925
9778.2320	0.82177
9779.5130	0.82352
9780.8030	0.82422
9782.0980	0.82388
9783.4020	0.82264
9784.7150	0.82103
9786.0290	0.81891
9787.3490	0.81659
9788.6840	0.81474
9790.0150	0.81296
9791.3610	0.81155
9792.7190	0.81028
9794.0700	0.80908
9795.4350	0.80767
9796.8070	0.80599
9798.1850	0.80408
9799.5680	0.80189
9800.9670	0.79948
9802.3620	0.79685
9803.7660	0.7941
9805.1770	0.79118
9806.5980	0.78822
9808.0280	0.78508
9809.4590	0.78169
9810.8960	0.77806
9812.3430	0.77431
9813.8020	0.77052
9815.2560	0.76696
9816.7270	0.76386
9818.2020	0.76155
9819.6830	0.76026
9821.1690	0.76022
9822.6660	0.76136
9824.1640	0.76334
9825.6750	0.76572
9827.1890	0.76805
9828.7130	0.77002
9830.2420	0.77153
9831.7780	0.77243
9833.3200	0.77284
9834.8720	0.77278
9836.4270	0.77224
9837.9860	0.7716
9839.5590	0.77101
9841.1380	0.77049
9842.7190	0.77021
9844.3160	0.77
9845.9080	0.76974
9847.5160	0.76963
9849.1220	0.76946
9850.7450	0.7694
9852.3700	0.76946
9854.0030	0.76945
9855.6410	0.76931
9857.2870	0.76894
9858.9390	0.76832
9860.5970	0.76747
9862.2650	0.76646
9863.9370	0.76536
9865.6160	0.76395
9867.3080	0.76207
9868.9980	0.75981
9870.6970	0.75708
9872.4060	0.75412
9874.1210	0.75089
9875.8430	0.74755
9877.5700	0.74416
9879.3070	0.74068
9881.0480	0.73737
9882.7940	0.73425
9884.5480	0.73147
9886.3090	0.72905
9888.0840	0.72699
9889.8570	0.72529
9891.6410	0.72399
9893.4280	0.72306
9895.2300	0.72246
9897.0300	0.72227
9898.8380	0.72222
9900.6620	0.72237
9902.4860	0.72252
9904.3100	0.72263
9906.1500	0.72259
9907.9910	0.72242
9909.8450	0.72211
9911.7060	0.72162
9913.5690	0.72095
9915.4430	0.72019
9917.3230	0.71937
9919.2100	0.71857
9921.1010	0.71778
9922.9970	0.71701
9924.9060	0.71606
9926.8220	0.71528
9928.7320	0.71454
9930.6740	0.71373
9932.5970	0.71281
9934.5380	0.71177
9936.4850	0.71074
9938.4440	0.70961
9940.4010	0.70844
9942.3700	0.70725
9944.3450	0.70585
9946.3290	0.70428
9948.3170	0.70277
9950.3100	0.70107
9952.3120	0.69936
9954.3210	0.69732
9956.3410	0.69531
9958.3660	0.69297
9960.3930	0.69048
9962.4280	0.68807
9964.4700	0.68567
9966.5250	0.68328
9968.5830	0.68133
9970.6420	0.67946
9972.7140	0.67772
9974.7910	0.67621
9976.8790	0.67498
9978.9690	0.67361
9981.0650	0.67257
9983.1680	0.67137
9985.2840	0.67006
9987.4020	0.66862
9989.5300	0.66733
9991.6630	0.66618
9993.7990	0.66501
9995.9490	0.66413
9998.1010	0.66329
10000.2610	0.66224
10002.4260	0.66117
10004.6030	0.66025
10006.7800	0.65912
10008.9690	0.65805
10011.1640	0.65717
10013.3660	0.65605
10015.5740	0.65506
10017.7880	0.65393
10020.0060	0.65294
10022.2340	0.65193
10024.4720	0.6509
10026.7210	0.64976
10028.9620	0.64849
10031.2190	0.64726
10033.4840	0.64594
10035.7570	0.64448
10038.0320	0.64303
10040.3130	0.64135
10042.6070	0.63953
10044.9030	0.63772
10047.2080	0.63583
10049.5160	0.63398
10051.8320	0.63205
10054.1610	0.63009
10056.4910	0.62816
10058.8280	0.62631
10061.1730	0.6246
10063.5310	0.62291
10065.8850	0.62136
10068.2500	0.61988
10070.6190	0.61846
10073.0070	0.61706
10075.3930	0.61553
10077.7800	0.61406
10080.1830	0.61254
10082.5910	0.61099
10085.0090	0.60946
10087.4250	0.608
10089.8520	0.6065
10092.2860	0.60501
10094.7250	0.60356
10097.1760	0.60217
10099.6300	0.60077
10102.0900	0.5994
10104.5630	0.59806
10107.0370	0.59678
10109.5190	0.5955
10112.0070	0.59422
10114.5060	0.59299
10117.0080	0.59167
10119.5190	0.59039
10122.0340	0.58909
10124.5580	0.58779
10127.0890	0.58643
10129.6240	0.58507
10132.1690	0.58372
10134.7220	0.58225
10137.2780	0.5808
10139.8410	0.57934
10142.4160	0.5778
10144.9910	0.57618
10147.5800	0.57454
10150.1680	0.57293
10152.7680	0.57131
10155.3750	0.56961
10157.9900	0.56789
10160.6060	0.56616
10163.2350	0.56451
10165.8630	0.56287
10168.5050	0.56128
10171.1550	0.55968
10173.8070	0.55809
10176.4660	0.55648
10179.1330	0.5549
10181.8120	0.55334
10184.4900	0.55175
10187.1840	0.55014
10189.8710	0.54857
10192.5740	0.54705
10195.2850	0.54549
10197.9990	0.5439
10200.7230	0.54235
10203.4560	0.54083
10206.1860	0.53929
10208.9300	0.53775
10211.6860	0.53624
10214.4350	0.53468
10217.2050	0.53317
10219.9680	0.53165
10222.7490	0.53018
10225.5340	0.5287
10228.3240	0.52721
10231.1190	0.52576
10233.9270	0.52428
10236.7380	0.52278
10239.5550	0.52131
10242.3850	0.51984
10245.2190	0.51833
10248.0490	0.51682
10250.9010	0.51533
10253.7500	0.51375
10256.6110	0.51219
10259.4800	0.51063
10262.3540	0.50905
10265.2320	0.50748
10268.1170	0.50587
10271.0120	0.50424
10273.9140	0.50265
10276.8180	0.50103
10279.7340	0.49938
10282.6600	0.4978
10285.5840	0.49617
10288.5200	0.49456
10291.4640	0.49295
10294.4100	0.49128
10297.3670	0.48969
10300.3250	0.48806
10303.3010	0.48647
10306.2770	0.48485
10309.2550	0.48324
10312.2470	0.48158
10315.2450	0.48
10318.2480	0.47837
10321.2570	0.47679
10324.2740	0.47513
10327.2970	0.47358
10330.3280	0.47192
10333.3710	0.47035
10336.4120	0.46877
10339.4680	0.46716
10342.5200	0.4656
10345.5900	0.46402
10348.6570	0.46239
10351.7390	0.46084
10354.8260	0.45925
10357.9180	0.4577
10361.0140	0.45612
10364.1240	0.45458
10367.2340	0.45299
10370.3560	0.4514
10373.4860	0.44982
10376.6170	0.44822
10379.7590	0.4466
10382.9090	0.445
10386.0610	0.44336
10389.2220	0.44179
10392.3920	0.4402
10395.5660	0.4386
10398.7520	0.43701
10401.9370	0.43538
10405.1340	0.43377
10408.3300	0.43213
10411.5410	0.43048
10414.7590	0.42886
10417.9810	0.42719
10421.2090	0.42558
10424.4540	0.42393
10427.6910	0.42226
10430.9460	0.42062
10434.1980	0.41902
10437.4670	0.41739
10440.7310	0.41577
10444.0150	0.41414
10447.2960	0.41252
10450.5870	0.41086
10453.8880	0.40921
10457.1960	0.40756
10460.5090	0.4059
10463.8230	0.40424
10467.1510	0.40262
10470.4850	0.40093
10473.8270	0.39926
10477.1660	0.39764
10480.5240	0.39597
10483.8840	0.39434
10487.2480	0.39272
10490.6270	0.3911
10494.0090	0.38951
10497.3970	0.38788
10500.7870	0.38625
10504.1870	0.38461
10507.5980	0.38296
10511.0100	0.38133
10514.4360	0.37969
10517.8640	0.37807
10521.3000	0.37643
10524.7370	0.37478
10528.1920	0.37315
10531.6480	0.37149
10535.1120	0.36984
10538.5840	0.3682
10542.0560	0.36656
10545.5440	0.36489
10549.0340	0.36327
10552.5310	0.36159
10556.0330	0.3599
10559.5430	0.35824
10563.0640	0.35659
10566.5850	0.3549
10570.1190	0.35325
10573.6580	0.35159
10577.2030	0.34995
10580.7560	0.34827
10584.3110	0.34655
10587.8810	0.34487
10591.4520	0.3432
10595.0300	0.34155
10598.6160	0.33986
10602.2130	0.33819
10605.8140	0.33651
10609.4220	0.33486
10613.0330	0.33318
10616.6580	0.3315
10620.2800	0.32984
10623.9140	0.32815
10627.5550	0.32649
10631.2050	0.3248
10634.8630	0.32311
10638.5230	0.32148
10642.1940	0.31977
10645.8660	0.31811
10649.5490	0.3164
10653.2390	0.31474
10656.9370	0.31305
10660.6370	0.31135
10664.3450	0.30971
10668.0690	0.30801
10671.7850	0.30635
10675.5190	0.30468
10679.2600	0.30301
10682.9980	0.30133
10686.7490	0.29966
10690.5120	0.29802
10694.2750	0.2963
10698.0470	0.29459
10701.8270	0.29293
10705.6150	0.29126
10709.4020	0.28956
10713.1980	0.28786
10717.0090	0.28616
10720.8200	0.28449
10724.6430	0.28279
10728.4640	0.28112
10732.3030	0.27944
10736.1400	0.27776
10739.9840	0.27607
10743.8420	0.27445
10747.7040	0.27279
10751.5710	0.27112
10755.4470	0.2694
10759.3280	0.26766
10763.2140	0.26597
10767.1100	0.26429
10771.0150	0.26261
10774.9250	0.26094
10778.8370	0.25925
10782.7610	0.25758
10786.6920	0.25587
10790.6260	0.25426
10794.5700	0.25259
10798.5170	0.25096
10802.4770	0.24926
10806.4340	0.24764
10810.4140	0.24598
10814.3880	0.2443
10818.3730	0.24263
10822.3640	0.24095
10826.3600	0.23927
10830.3670	0.23758
10834.3750	0.23589
10838.3930	0.23421
10842.4200	0.2325
10846.4490	0.23081
10850.4870	0.22909
10854.5350	0.22743
10858.5890	0.22578
10862.6500	0.22406
10866.7210	0.22237
10870.7930	0.22068
10874.8650	0.21898
10878.9550	0.2173
10883.0540	0.21561
10887.1510	0.21392
10891.2600	0.21222
10895.3780	0.21057
10899.4980	0.20888
10903.6230	0.20719
10907.7600	0.20552
10911.8980	0.20381
10916.0440	0.20212
10920.2000	0.20044
10924.3670	0.19873
10928.5390	0.19702
10932.7160	0.19535
10936.9010	0.19363
10941.0870	0.19195
10945.2840	0.19023
10949.4910	0.18851
10953.6980	0.18682
10957.9180	0.18508
10962.1390	0.18341
10966.3710	0.18172
10970.6110	0.18002
10974.8560	0.17835
10979.1100	0.17666
10983.3630	0.17496
10987.6300	0.17326
10991.9030	0.17156
10996.1850	0.16986
11000.0000	0.16835
