# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Mon, 11 Mar 2013 08:06:21 GMT
# Ring energy: 3.00097 GeV
# Initial ring current: 299.65873 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00100 mm
#  
# Primary slits:  vertical gap= 0.12000 mm; horizontal gap= 0.80014 mm; vertical offset= 0.01997 mm; horizontal offset= 0.00003 mm
# Secondary slits:  vertical gap= 3.00000 mm; horizontal gap= 23.69950 mm; vertical offset= -0.20000 mm; horizontal offset= 0.15120 mm
# Experimental slits:  vertical gap= 0.80000 mm; horizontal gap= -27.47633 mm; vertical offset= -2.35000 mm; horizontal offset= 13.93711 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -2.90 mrad
# Harmonic rejection mirrors coating: Silicon
# I0 Stanford sensitivity: 2 uA/V Offsets: 10 nA
# It Stanford sensitivity: 1 uA/V Offsets: 5 nA
# Iref Stanford sensitivity: 1 uA/V Offsets: 5 nA
#
# Ascii output file name: 'Mofoil_30461_1.dat'
# Nexus output file: '/dls/i20/data/2013/cm5945-1/MoK/nexus/30461_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Mofoil
# Sample description: Mofoil - testing the upper limit of Bragg axes
##
##
# Dark current intensity was collected over 1.00s. Average counts per second: I0 157.00   It 676.00   Iref 500.00
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It         	
20056.211	1.229
20057.377	1.234
20058.569	1.243
20059.767	1.256
20060.989	1.27
20062.216	1.282
20063.439	1.29
20064.674	1.293
20065.953	1.291
20067.233	1.286
20068.522	1.278
20069.827	1.269
20071.129	1.26
20072.443	1.25
20073.785	1.242
20075.132	1.236
20076.504	1.235
20077.873	1.24
20079.238	1.253
20080.63	1.273
20082.046	1.298
20083.466	1.324
20084.907	1.346
20086.344	1.361
20087.811	1.367
20089.268	1.362
20090.765	1.345
20092.247	1.32
20093.749	1.29
20095.256	1.261
20096.818	1.238
20098.343	1.223
20099.897	1.218
20101.479	1.219
20103.052	1.225
20104.639	1.232
20106.257	1.237
20107.857	1.24
20109.485	1.242
20111.132	1.243
20112.79	1.244
20114.456	1.246
20116.127	1.248
20117.807	1.252
20119.513	1.26
20121.222	1.272
20122.953	1.285
20124.677	1.298
20126.439	1.31
20128.193	1.316
20129.975	1.316
20131.747	1.309
20133.569	1.297
20135.379	1.281
20137.206	1.265
20139.022	1.246
20140.868	1.226
20142.733	1.206
20144.604	1.187
20146.498	1.174
20148.392	1.167
20150.301	1.163
20152.216	1.161
20154.15	1.158
20156.093	1.156
20158.046	1.156
20160.016	1.161
20162.007	1.17
20163.981	1.18
20166.007	1.188
20168.024	1.195
20170.046	1.201
20172.086	1.205
20174.146	1.205
20176.212	1.202
20178.285	1.199
20180.386	1.199
20182.475	1.207
20184.612	1.225
20186.725	1.25
20188.88	1.275
20191.018	1.297
20193.199	1.31
20195.368	1.312
20197.54	1.304
20199.752	1.287
20201.968	1.26
20204.186	1.226
20206.424	1.186
20208.678	1.146
20210.948	1.109
20213.208	1.079
20215.503	1.06
20217.792	1.054
20220.108	1.062
20222.438	1.077
20224.758	1.092
20227.116	1.101
20229.477	1.104
20231.856	1.105
20234.221	1.108
20236.628	1.114
20239.019	1.124
20241.443	1.137
20243.902	1.152
20246.317	1.169
20248.773	1.185
20251.256	1.199
20253.731	1.208
20256.241	1.213
20258.729	1.214
20261.27	1.213
20263.784	1.213
20266.329	1.214
20268.877	1.214
20271.446	1.21
20274.026	1.202
20276.614	1.191
20279.22	1.179
20281.829	1.164
20284.456	1.145
20287.087	1.123
20289.763	1.104
20292.415	1.09
20295.111	1.078
20297.777	1.067
20300.494	1.057
20303.191	1.048
20305.912	1.045
20308.644	1.05
20311.389	1.063
20314.163	1.077
20316.944	1.09
20319.742	1.103
20322.518	1.116
20325.325	1.128
20328.163	1.138
20330.994	1.147
20333.848	1.153
20336.693	1.157
20339.582	1.159
20342.452	1.159
20345.358	1.157
20348.252	1.152
20351.177	1.145
20354.11	1.136
20357.057	1.129
20360.018	1.125
20362.979	1.124
20365.962	1.121
20368.953	1.115
20371.965	1.104
20374.98	1.089
20378.01	1.076
20381.057	1.069
20384.114	1.067
20387.186	1.069
20390.257	1.069
20393.349	1.069
20396.432	1.067
20399.564	1.063
20402.697	1.059
20405.83	1.058
20408.975	1.062
20412.132	1.069
20415.324	1.076
20418.513	1.079
20421.708	1.079
20424.909	1.077
20428.144	1.074
20431.39	1.071
20434.642	1.068
20437.89	1.068
20441.168	1.07
20444.449	1.075
20447.746	1.082
20451.065	1.088
20454.387	1.091
20457.718	1.089
20461.071	1.083
20464.42	1.078
20467.8	1.075
20471.176	1.072
20474.582	1.067
20477.979	1.059
20481.41	1.049
20484.837	1.041
20488.285	1.036
20491.743	1.035
20495.214	1.036
20498.692	1.037
20502.174	1.039
20505.682	1.039
20509.22	1.039
20512.741	1.037
20516.274	1.035
20519.831	1.032
20523.407	1.03
20526.979	1.027
20530.563	1.024
20534.166	1.023
20537.77	1.022
20541.404	1.024
20545.06	1.028
20548.712	1.029
20552.357	1.027
20556.027	1.023
20559.735	1.02
20563.444	1.019
20567.146	1.019
20570.868	1.02
20574.596	1.021
20578.354	1.024
20582.122	1.03
20585.89	1.037
20589.676	1.04
20593.476	1.038
20597.287	1.032
20601.1	1.024
20604.935	1.016
20608.78	1.006
20612.664	0.9973
20616.52	0.9908
20620.41	0.9882
20624.299	0.9871
20628.21	0.9865
20632.144	0.9847
20636.056	0.9812
20640.003	0.977
20643.954	0.9724
20647.925	0.9713
20651.918	0.9737
20655.91	0.9774
20659.904	0.9807
20663.917	0.9818
20667.961	0.9826
20671.983	0.9825
20676.053	0.9809
20680.102	0.9796
20684.199	0.9779
20688.282	0.9767
20692.403	0.9768
20696.51	0.977
20700.622	0.9778
20704.766	0.9789
20708.92	0.9797
20713.063	0.9799
20717.265	0.9776
20721.455	0.9733
20725.661	0.9687
20729.87	0.9652
20734.082	0.9623
20738.326	0.9574
20742.57	0.9514
20746.826	0.9467
20751.096	0.944
20755.387	0.9423
20759.699	0.9405
20763.993	0.9367
20768.332	0.931
20772.661	0.9268
20777.014	0.9245
20781.366	0.9231
20785.751	0.9234
20790.122	0.9252
20794.506	0.929
20798.907	0.9334
20799.99	0.9343
