# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Tue, 29 May 2012 11:29:46 BST
# Ring energy: 3.00086 GeV
# Initial ring current: 298.39219 mA
# Filling mode: Remote Fill
# Wiggler gap selected: 25.00000 mm
#  
# Primary slits:  vertical gap= 0.12005 mm; horizontal gap= 0.80003 mm; vertical offset= 0.01994 mm; horizontal offset= -0.00005 mm
# Secondary slits:  vertical gap= 6.00000 mm; horizontal gap= 24.50300 mm; vertical offset= 0.00000 mm; horizontal offset= -0.00150 mm
# Experimental slits:  vertical gap= 12.00000 mm; horizontal gap= 12.79992 mm; vertical offset= 0.00000 mm; horizontal offset= -0.00017 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -6.39 mrad
# Harmonic rejection mirrors coating: Si 7keV
# I0 Stanford sensitivity: 10 uA/V
# It Stanford sensitivity: 1 uA/V
#
# Ascii output file name: 'Mn foil_21457.dat'
# Nexus output file: '/dls/i20/data/2012/cm5715-2/Mn_foil_XAS/nexus/Mn foil_21457.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample description: Please add a description...
#
#
# Dark current intensity (Hz): I0      0   It      0   Iref      0
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
6648.1000	-0.00998
6649.6000	-0.01601
6651.1000	-0.02049
6652.6000	-0.02412
6654.1000	-0.02811
6655.6000	-0.03117
6657.1000	-0.03332
6658.6000	-0.03348
6660.1000	-0.03543
6661.6000	-0.03546
6663.1000	-0.03513
6664.6000	-0.03477
6666.1000	-0.03426
6667.6000	-0.03370
6669.1000	-0.03342
6670.6000	-0.03337
6672.1000	-0.03482
6673.6000	-0.03522
6675.1000	-0.03728
6676.6000	-0.03875
6678.1000	-0.04099
6679.6000	-0.04335
6681.1000	-0.04607
6682.6000	-0.04898
6684.1000	-0.05315
6685.6000	-0.05635
6687.1000	-0.06103
6688.6000	-0.06511
6690.1000	-0.07040
6691.6000	-0.07547
6693.1000	-0.08063
6694.6000	-0.08537
6696.1000	-0.08997
6697.6000	-0.09455
6699.1000	-0.09920
6700.6000	-0.10290
6702.1000	-0.10720
6703.6000	-0.11190
6705.1000	-0.11520
6706.6000	-0.11880
6708.1000	-0.12160
6709.6000	-0.12410
6711.1000	-0.12620
6712.6000	-0.12870
6714.1000	-0.13070
6715.6000	-0.13210
6717.1000	-0.13360
6718.6000	-0.13530
6720.1000	-0.13720
6721.6000	-0.13810
6723.1000	-0.13930
6724.6000	-0.14110
6726.1000	-0.14290
6727.6000	-0.14430
6729.1000	-0.14530
6730.6000	-0.14720
6732.1000	-0.14900
6733.6000	-0.15050
6735.1000	-0.15200
6736.6000	-0.15500
6738.1000	-0.15750
6739.6000	-0.15990
6741.1000	-0.16280
6742.6000	-0.16560
6744.1000	-0.16870
6745.6000	-0.17150
6747.1000	-0.17460
6748.6000	-0.17750
6750.1000	-0.18160
6751.6000	-0.18470
6753.1000	-0.18800
6754.6000	-0.19130
6756.1000	-0.19440
6757.6000	-0.19760
6759.1000	-0.20120
6760.6000	-0.20400
6762.1000	-0.20640
6763.6000	-0.21000
6765.1000	-0.21300
6766.6000	-0.21550
6768.1000	-0.21800
6769.6000	-0.22220
6771.1000	-0.22510
6772.6000	-0.22840
6774.1000	-0.23160
6775.6000	-0.23450
6777.1000	-0.23770
6778.6000	-0.24080
6780.1000	-0.24370
6781.6000	-0.24700
6783.1000	-0.25010
6784.6000	-0.25270
6786.1000	-0.25540
6787.6000	-0.25820
6789.1000	-0.26090
6790.6000	-0.26310
6792.1000	-0.26580
6793.6000	-0.26840
6795.1000	-0.27020
6796.6000	-0.27240
6798.1000	-0.27510
6799.6000	-0.27710
6801.1000	-0.27830
6802.6000	-0.28120
6804.1000	-0.28200
6805.6000	-0.28370
6807.1000	-0.28610
6808.6000	-0.28810
6810.1000	-0.28990
6811.6000	-0.29230
6813.1000	-0.29340
6814.6000	-0.29540
6816.1000	-0.29610
6817.6000	-0.29940
6819.1000	-0.30210
6820.6000	-0.30440
6822.1000	-0.30650
6823.6000	-0.30890
6825.1000	-0.31140
6826.6000	-0.31380
6828.1000	-0.31640
6829.6000	-0.31860
6831.1000	-0.32160
6832.6000	-0.32400
6834.1000	-0.32640
6835.6000	-0.32970
6837.1000	-0.33240
6838.6000	-0.33530
6840.1000	-0.33770
6841.6000	-0.34030
6843.1000	-0.34340
6844.6000	-0.34620
6846.1000	-0.34890
6847.6000	-0.35130
6849.1000	-0.35400
6850.6000	-0.35690
6852.1000	-0.35940
6853.6000	-0.36190
6855.1000	-0.36490
6856.6000	-0.36790
6858.1000	-0.37040
6859.6000	-0.37290
6861.1000	-0.37560
6862.6000	-0.37780
6864.1000	-0.38000
6865.6000	-0.38320
6867.1000	-0.38550
6868.6000	-0.38800
6870.1000	-0.39060
6871.6000	-0.39310
6873.1000	-0.39510
6874.6000	-0.39740
6876.1000	-0.40010
6877.6000	-0.40250
6879.1000	-0.40470
6880.6000	-0.40680
6882.1000	-0.40940
6883.6000	-0.41140
6885.1000	-0.41350
6886.6000	-0.41570
6888.1000	-0.41760
6889.6000	-0.42020
6891.1000	-0.42220
6892.6000	-0.42430
6894.1000	-0.42670
6895.6000	-0.42840
6897.1000	-0.43070
6898.6000	-0.43240
6900.1000	-0.43450
6901.6000	-0.43750
6903.1000	-0.43960
6904.6000	-0.44150
6906.1000	-0.44320
6907.6000	-0.44570
6909.1000	-0.44790
6910.6000	-0.44970
6912.1000	-0.45210
6913.6000	-0.45440
6915.1000	-0.45600
6916.6000	-0.45880
6918.1000	-0.46080
6919.6000	-0.46310
6921.1000	-0.46490
6922.6000	-0.46780
6924.1000	-0.47000
6925.6000	-0.47230
6927.1000	-0.47450
6928.6000	-0.47700
6930.1000	-0.47890
6931.6000	-0.48100
6933.1000	-0.48330
6934.6000	-0.48570
6936.1000	-0.48740
6937.6000	-0.49010
6939.1000	-0.49210
6940.6000	-0.49470
6942.1000	-0.49670
6943.6000	-0.49860
6945.1000	-0.50120
6946.6000	-0.50340
6948.1000	-0.50510
6949.6000	-0.50780
6951.1000	-0.51020
6952.6000	-0.51260
6954.1000	-0.51500
6955.6000	-0.51700
6957.1000	-0.51860
6958.6000	-0.52150
6960.1000	-0.52410
6961.6000	-0.52600
6963.1000	-0.52790
6964.6000	-0.53040
6966.1000	-0.53260
6967.6000	-0.53460
6969.1000	-0.53740
6970.6000	-0.53960
6972.1000	-0.54170
6973.6000	-0.54420
6975.1000	-0.54640
6976.6000	-0.54860
6978.1000	-0.55020
6979.6000	-0.55290
6981.1000	-0.55490
6982.6000	-0.55710
6984.1000	-0.55900
6985.6000	-0.56130
6987.1000	-0.56340
6988.6000	-0.56550
6990.1000	-0.56760
6991.6000	-0.56990
6993.1000	-0.57200
6994.6000	-0.57390
6996.1000	-0.57570
6997.6000	-0.57840
6999.1000	-0.58040
7000.6000	-0.58200
7002.1000	-0.58380
7003.6000	-0.58630
7005.1000	-0.58800
7006.6000	-0.59000
7008.1000	-0.59180
7009.6000	-0.59440
7011.1000	-0.59650
7012.6000	-0.59840
7014.1000	-0.60000
7015.6000	-0.60230
7017.1000	-0.60420
7018.6000	-0.60610
7020.1000	-0.60840
7021.6000	-0.61040
7023.1000	-0.61260
7024.6000	-0.61460
7026.1000	-0.61650
7027.6000	-0.61850
7029.1000	-0.62080
7030.6000	-0.62260
7032.1000	-0.62490
7033.6000	-0.62690
7035.1000	-0.62910
7036.6000	-0.63110
7038.1000	-0.63320
7039.6000	-0.63490
