energy,idgap,rowphase1,rowphase3
eV,mm,mm,mm
652.98101,16.00000,-15.18334,15.18334
687.64711,16.50000,-15.26842,15.26842
722.67640,17.00000,-15.35095,15.35095
758.10237,17.50000,-15.43160,15.43160
793.90625,18.00000,-15.50972,15.50972
829.86320,18.50000,-15.58712,15.58712
865.82963,19.00000,-15.66158,15.66158
902.09076,19.50000,-15.73428,15.73428
937.84998,20.00000,-15.80640,15.80640
973.74770,20.50000,-15.87804,15.87804
1008.95205,21.00000,-15.94624,15.94624
1043.73139,21.50000,-16.01565,16.01565
1076.6328150114900,22.0000000000000,-16.0658688955473,16.0658688955
1110.3434280499400,22.5000000000000,-16.1307190389214,16.1307190389
1143.0982002844400,23.0000000000000,-16.1992587099585,16.19925871
1174.6975430109800,23.5000000000000,-16.2589168618238,16.2589168618
1205.9471626394700,24.0000000000000,-16.3241609760209,16.324160976
1235.6432097853700,24.5000000000000,-16.3775790188705,16.3775790189
1264.4769966934300,25.0000000000000,-16.4388091659659,16.438809166
1292.4651275027400,25.5000000000000,-16.4958645684346,16.4958645684
1319.2000182912200,26.0000000000000,-16.5541241523885,16.5541241524
1344.8567160757000,26.5000000000000,-16.6136882540968,16.6136882541
1369.5569074154400,27.0000000000000,-16.6648273609926,16.664827361
1392.9101593264300,27.5000000000000,-16.7191537168330,16.7191537168
1415.2689082481000,28.0000000000000,-16.7735426511032,16.7735426511
1436.2462592937400,28.5000000000000,-16.8272219857853,16.8272219858
1456.3527107691400,29.0000000000000,-16.8752686080936,16.8752686081
1475.5448733455300,29.5000000000000,-16.9290090737276,16.9290090737
1493.7680457657300,30.0000000000000,-16.9804690698815,16.9804690699
1510.3817303656800,30.5000000000000,-17.0177004220051,17.017700422
1526.9084793434900,31.0000000000000,-17.0724172342813,17.0724172343
1541.7315787731000,31.5000000000000,-17.1137128383878,17.1137128384
1555.8986810218500,32.0000000000000,-17.1616601648005,17.1616601648
1569.3479589657100,32.5000000000000,-17.2072656608570,17.2072656609
1582.1186660600800,33.0000000000000,-17.2487884218308,17.2487884218
